procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 1  0      0 125441432  37624 3388904    0    0  2988   142 1320 14071  2  1 97  0  0 2020-02-13 11:41:28
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 1  0      0 125441808  37624 3388920    0    0  2868   345 1077 13457  0  1 99  0  0 2020-02-13 11:41:31
 0  0      0 125442688  37624 3388928    0    0  2892   228 1324 13287  1  1 98  0  0 2020-02-13 11:41:34
 2  0      0 125435864  37624 3388860    0    0 10022   331 2839 19786  3  2 94  1  0 2020-02-13 11:41:37
 0  0      0 125439584  37624 3389000    0    0  2863   176 1163 13035  0  1 99  0  0 2020-02-13 11:41:40
 0  0      0 125440752  37624 3389028    0    0  2863   396 1184 13507  0  1 99  0  0 2020-02-13 11:41:43
 0  0      0 125440512  37624 3388932    0    0  2965   156 1592 14702  3  2 95  0  0 2020-02-13 11:41:46
 0  0      0 125441904  37624 3388816    0    0  2874   218 1012 12765  0  0 99  0  0 2020-02-13 11:41:49
 0  0      0 125441976  37624 3388992    0    0  2847   148 1148 13558  0  1 99  0  0 2020-02-13 11:41:52
 7  0      0 125341184  37624 3389272    0    0  2902   272 1542 13918  2  1 97  0  0 2020-02-13 11:41:55
 1  0      0 125441008  37624 3389132    0    0 11022   299 2892 19988  2  2 95  1  0 2020-02-13 11:41:58
 0  0      0 125445360  37624 3389160    0    0  2953   359 1371 13598  0  1 99  0  0 2020-02-13 11:42:01
 0  0      0 125449032  37624 3389212    0    0  2868   406 3686 16074  1  1 98  0  0 2020-02-13 11:42:04
 0  0      0 125448672  37624 3389200    0    0  3041   332 1465 14558  3  1 96  0  0 2020-02-13 11:42:07
 0  0      0 125449856  37624 3389224    0    0  2852   216 1115 13012  0  1 99  0  0 2020-02-13 11:42:10
 4  0      0 125450768  37624 3389256    0    0  2857   307 1204 13534  0  1 99  0  0 2020-02-13 11:42:13
 0  3      0 125437768  36984 3389268    0    0  9946   209 3489 20413  3  3 93  1  0 2020-02-13 11:42:16
 0  0      0 125420424  37624 3390336    0    0  3429   846 2263 14309  2  1 97  0  0 2020-02-13 11:42:19
 1  0      0 125420328  37624 3390356    0    0  2820   356 1418 13932  1  1 98  0  0 2020-02-13 11:42:22
 5  0      0 125315168  37624 3390612    0    0  2950   407 1890 14432  2  2 96  0  0 2020-02-13 11:42:25
 0  0      0 125424128  37624 3390540    0    0  3009   183 1325 14007  2  1 97  0  0 2020-02-13 11:42:28
 1  0      0 125424232  37624 3390648    0    0  2836   536 1293 13877  0  1 99  0  0 2020-02-13 11:42:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 1  0      0 125424496  37624 3390660    0    0  2903   509 1402 13450  1  1 98  0  0 2020-02-13 11:42:34
 0  0      0 125419376  37624 3390616    0    0 10038   621 3045 19995  3  2 94  1  0 2020-02-13 11:42:37
 0  0      0 125424480  37624 3390744    0    0  2826   248 1160 13093  0  1 99  0  0 2020-02-13 11:42:40
 0  0      0 125425264  37624 3390764    0    0  1471   533 1196 13390  0  1 99  0  0 2020-02-13 11:42:43
 1  0      0 125426096  37624 3390896    0    0  3055   464 1797 14981  3  2 95  0  0 2020-02-13 11:42:46
 1  0      0 125425936  37624 3390912    0    0  2836   372 1051 12777  0  1 99  0  0 2020-02-13 11:42:49
 1  0      0 125414848  37624 3391144    0    0  2871  2186 2974 15301  1  1 98  0  0 2020-02-13 11:42:52
 6  0      0 125298816  37624 3391776    0    0 11553 19426 9087 21530  3  3 94  1  0 2020-02-13 11:42:55
 1  0      0 125392368  37624 3392140    0    0 11084  7971 8042 24465  3  3 92  2  0 2020-02-13 11:42:58
 0  0      0 125395288  37624 3392760    0    0 66924 63079 9580 21028  2  3 95  1  0 2020-02-13 11:43:01
