Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/08/2020 	_x86_64_	(8 CPU)

02:20:04 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:20:49 PM    2    9.49    0.00   17.88   36.50    0.00   19.34    0.00    0.00    0.00   16.79
02:20:49 PM    3   14.39    0.00   16.91   42.09    0.00    4.68    0.00    0.00    0.00   21.94
02:20:49 PM    4   14.79    0.00   15.14   45.77    0.00   19.72    0.00    0.00    0.00    4.58
02:20:49 PM    5   12.37    0.00   16.25   44.52    0.00   19.43    0.00    0.00    0.00    7.42
02:20:49 PM    6    9.96    0.00   19.93   44.13    0.00    9.61    0.00    0.00    0.00   16.37
02:20:49 PM    7   12.63    0.00   19.65   41.75    0.00    5.61    0.00    0.00    0.00   20.35

02:20:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:20:52 PM  all   14.50    0.00   19.40   43.28    0.00   11.88    0.00    0.00    0.00   10.94
02:20:52 PM    0   13.26    0.00   21.86   43.37    0.00    7.17    0.00    0.00    0.00   14.34
02:20:52 PM    1   14.08    0.00   18.41   44.40    0.00    6.14    0.00    0.00    0.00   16.97
02:20:52 PM    2   12.00    0.00   17.82   35.64    0.00   19.64    0.00    0.00    0.00   14.91
02:20:52 PM    3   15.55    0.00   24.03   40.99    0.00    4.95    0.00    0.00    0.00   14.49
02:20:52 PM    4   14.13    0.00   15.55   45.58    0.00   21.91    0.00    0.00    0.00    2.83
02:20:52 PM    5   12.54    0.00   19.16   41.46    0.00   19.51    0.00    0.00    0.00    7.32
02:20:52 PM    6   17.38    0.00   18.79   45.04    0.00    9.93    0.00    0.00    0.00    8.87
02:20:52 PM    7   16.49    0.00   19.65   49.12    0.00    5.61    0.00    0.00    0.00    9.12

02:20:52 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:20:55 PM  all   13.77    0.00   20.69   43.03    0.00   11.90    0.00    0.00    0.00   10.61
02:20:55 PM    0   13.67    0.00   21.58   51.08    0.00    6.83    0.00    0.00    0.00    6.83
02:20:55 PM    1   13.00    0.00   22.38   45.85    0.00    6.50    0.00    0.00    0.00   12.27
02:20:55 PM    2   10.55    0.00   20.00   37.82    0.00   21.82    0.00    0.00    0.00    9.82
02:20:55 PM    3   10.95    0.00   23.32   43.46    0.00    4.59    0.00    0.00    0.00   17.67
02:20:55 PM    4   14.95    0.00   17.44   41.28    0.00   21.00    0.00    0.00    0.00    5.34
02:20:55 PM    5   10.76    0.00   21.18   40.28    0.00   20.14    0.00    0.00    0.00    7.64
02:20:55 PM    6   16.79    0.00   16.79   43.93    0.00   10.71    0.00    0.00    0.00   11.79
02:20:55 PM    7   18.95    0.00   22.81   41.75    0.00    3.86    0.00    0.00    0.00   12.63

02:20:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:20:58 PM  all   10.06    0.00   16.80   47.93    0.00   10.92    0.00    0.00    0.00   14.29
02:20:58 PM    0   11.43    0.00   18.93   50.71    0.00    6.43    0.00    0.00    0.00   12.50
02:20:58 PM    1    9.68    0.00   16.13   53.05    0.00    5.02    0.00    0.00    0.00   16.13
02:20:58 PM    2    8.61    0.00   13.86   48.69    0.00   18.73    0.00    0.00    0.00   10.11
02:20:58 PM    3   10.07    0.00   15.11   51.44    0.00    4.32    0.00    0.00    0.00   19.06
02:20:58 PM    4   11.11    0.00   14.70   48.39    0.00   20.07    0.00    0.00    0.00    5.73
02:20:58 PM    5    8.87    0.00   20.21   34.75    0.00   18.09    0.00    0.00    0.00   18.09
02:20:58 PM    6   10.79    0.00   17.63   45.32    0.00    9.71    0.00    0.00    0.00   16.55
02:20:58 PM    7    9.86    0.00   17.96   50.70    0.00    4.93    0.00    0.00    0.00   16.55

02:20:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:21:01 PM  all   10.13    0.00   17.57   47.24    0.00   11.07    0.00    0.00    0.00   13.98
02:21:01 PM    0   11.07    0.00   20.00   49.64    0.00    6.43    0.00    0.00    0.00   12.86
02:21:01 PM    1    9.32    0.00   18.28   50.18    0.00    5.38    0.00    0.00    0.00   16.85
02:21:01 PM    2    8.76    0.00   14.96   41.24    0.00   18.61    0.00    0.00    0.00   16.42
