procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
21  5      0 212057440  37624 5778632    0    0 321324 59115 55619 73376  3  9 85  3  0 2020-02-15 17:58:10
13  8      0 212062224  37624 5778400    0    0 288192 73251 60733 78042  3  9 86  3  0 2020-02-15 17:58:13
 2  0      0 212062496  37624 5778768    0    0 278973 76532 62749 77281  4 10 83  3  0 2020-02-15 17:58:16
14 37      0 212060960  37624 5779204    0    0 308767 59637 59011 74614  3 10 84  3  0 2020-02-15 17:58:19
 0  0      0 212060752  37624 5779196    0    0 216202 48969 45924 61737  2  8 87  4  0 2020-02-15 17:58:22
11  4      0 211864736  37652 5779192    0    0 287977 61216 57892 75345  4 10 82  4  0 2020-02-15 17:58:25
17  5      0 212050528  37624 5779584    0    0 242817 52899 50707 70216  3 10 81  6  0 2020-02-15 17:58:28
21  8      0 212057280  37624 5779460    0    0 291421 59788 56600 74294  3  9 84  4  0 2020-02-15 17:58:31
 8  0      0 212059104  37624 5779464    0    0 244940 72984 58135 73600  2  9 85  4  0 2020-02-15 17:58:34
17  4      0 212055648  37624 5779760    0    0 338940 65943 61310 82184  5 10 81  4  0 2020-02-15 17:58:37
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 7  0      0 214185024  37624 5774916    0    0 301599 41459 52207 86022  4 10 83  3  0 2020-02-15 17:58:40
 1  0      0 214298400  37624 5774208    0    0    61  1997 2944 19156  1  1 99  0  0 2020-02-15 17:58:43
 0  0      0 214301312  37624 5773956    0    0  7157   504 4017 21316  2  1 96  1  0 2020-02-15 17:58:46
 1  0      0 214304800  37624 5774120    0    0   108   321 1431 15472  0  1 99  0  0 2020-02-15 17:58:49
 4  0      0 214282656  37624 5774116    0    0   180  1018 1854 16542  1  0 99  0  0 2020-02-15 17:58:52
 3  0      0 214279600  37624 5774164    0    0   435  1736 3156 17232  3  1 96  0  0 2020-02-15 17:58:55
 0  1      0 214282848  37624 5774052    0    0   363  1104 2562 17285  2  1 98  0  0 2020-02-15 17:58:58
 0  0      0 214284240  37624 5774084    0    0    41   362 1201 15371  0  0 99  0  0 2020-02-15 17:59:01
 0  0      0 214285072  37624 5774144    0    0    76   201 1410 15706  0  0 99  0  0 2020-02-15 17:59:04
 1  0      0 214278384  37624 5774088    0    0  7209   242 4285 22342  2  1 96  1  0 2020-02-15 17:59:07
 3  0      0 214276288  37624 5774440    0    0   124   325 1641 15672  0  1 99  0  0 2020-02-15 17:59:10
 1  0      0 214282416  37624 5774356    0    0    67   225 1224 15834  0  0 99  0  0 2020-02-15 17:59:13
 1  0      0 214284160  37624 5774356    0    0   157   402 1617 16046  1  1 98  0  0 2020-02-15 17:59:16
 0  0      0 214283216  37624 5774336    0    0   100   399 1498 15461  0  1 99  0  0 2020-02-15 17:59:19
 3  0      0 214282816  37624 5774616    0    0    56   262 1424 15948  0  0 99  0  0 2020-02-15 17:59:22
 6 15      0 214095136  23428 5773804    0    0  1320   354 2124 16832  1  1 98  0  0 2020-02-15 17:59:25
 0  0      0 214277216  37624 5774692    0    0  5945   425 3430 20302  1  1 97  1  0 2020-02-15 17:59:28
 1  0      0 214283776  37624 5774752    0    0    47   618 1584 15925  0  0 99  0  0 2020-02-15 17:59:31
 0  0      0 214283440  37624 5774776    0    0    57   385 1401 15361  0  0 99  0  0 2020-02-15 17:59:34
 0  0      0 214286784  37624 5774868    0    0   172   349 2816 18692  2  1 97  0  0 2020-02-15 17:59:37
 1  0      0 214281328  37624 5775224    0    0   107   388 1358 15079  0  1 99  0  0 2020-02-15 17:59:40
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 1  0      0 214285536  37624 5775148    0    0    88   391 1367 15921  0  0 99  0  0 2020-02-15 17:59:43
 1  0      0 214272560  37624 5775312    0    0  7152   481 4238 21570  2  1 96  1  0 2020-02-15 17:59:46
 0  0      0 214275360  37624 5775336    0    0    92   342 1371 15325  0  1 99  0  0 2020-02-15 17:59:49
 0  0      0 214278256  37624 5775392    0    0   111  3410 1723 16170  0  0 99  0  0 2020-02-15 17:59:52
 1  0      0 214278576  37624 5775416    0    0   389  1048 2607 16462  3  1 96  0  0 2020-02-15 17:59:55
 1  0      0 214285024  37624 5774556    0    0  2376   847 2923 18363  2  1 97  1  0 2020-02-15 17:59:58
 1  0      0 214263648  37624 5775524    0    0   299   404 1476 15644  0  1 99  0  0 2020-02-15 18:00:01
 0  0      0 214256800  37624 5777924    0    0    69   249 1693 16196  0  1 99  0  0 2020-02-15 18:00:04
 0  0      0 214248624  37624 5777868    0    0  7183   307 4380 22425  2  1 96  1  0 2020-02-15 18:00:07
 2  0      0 214250176  37624 5778492    0    0   151   373 1658 15458  0  1 99  0  0 2020-02-15 18:00:10
 0  0      0 214215344  37624 5778436    0    0    61   369 1531 16313  1  1 98  0  0 2020-02-15 18:00:13
