procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 9 16      0 123018976  37624 3289996    0    0 121782 104171 49528 76767  6 13 59 22  0 2020-02-12 13:00:15
 5  6      0 123016592  37624 3290724    0    0 120784 117648 52382 81128  3 13 66 18  0 2020-02-12 13:00:18
 3 15      0 123017336  37444 3287748    0    0 103740 98188 48631 76903  7 13 57 23  0 2020-02-12 13:00:21
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 9 16      0 123017392  37624 3290988    0    0 95943 100626 43971 71645  3 10 64 24  0 2020-02-12 13:00:24
 8 15      0 123023368  37624 3290980    0    0 96635 104629 46100 72132  3 11 61 25  0 2020-02-12 13:00:27
 1  7      0 123018144  37624 3290936    0    0 151238 101212 50607 77277  7 13 59 21  0 2020-02-12 13:00:30
 8 26      0 123025384  37624 3291376    0    0 103302 117497 48176 76411  3 10 68 19  0 2020-02-12 13:00:33
 4 18      0 123026120  37624 3291376    0    0 96050 107123 48944 73137  3 11 66 20  0 2020-02-12 13:00:36
22  7      0 123014904  37624 3291336    0    0 132953 112109 48686 77677  3 11 63 23  0 2020-02-12 13:00:39
 8  6      0 123017320  37624 3291396    0    0 110706 130573 52165 84571  7 14 57 22  0 2020-02-12 13:00:42
19 14      0 123025712  37624 3291376    0    0 82844 125684 49322 75488  3 11 67 20  0 2020-02-12 13:00:45
 7 29      0 123027584  37624 3291428    0    0 114948 96393 49640 75778  3 12 67 18  0 2020-02-12 13:00:48
 9 10      0 123026912  37624 3291460    0    0 152395 104061 51521 80961  7 13 56 23  0 2020-02-12 13:00:51
 4 10      0 123028520  37624 3291580    0    0 185161 131212 52944 83880  4 13 58 25  0 2020-02-12 13:00:54
 8 22      0 123027984  37624 3291892    0    0 177424 123743 56484 86243  4 15 54 27  0 2020-02-12 13:00:57
20 17      0 122824272  37624 3292068    0    0 196814 104800 64034 91317  9 18 47 26  0 2020-02-12 13:01:00
 9  7      0 123021432  37624 3292420    0    0 185170 96826 60509 93238  5 16 51 27  0 2020-02-12 13:01:03
