Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/12/2020 	_x86_64_	(32 CPU)

12:56:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:20 PM   15    2.01    0.00    2.68    0.00    0.00    0.33    0.00    0.00    0.00   94.98
12:56:20 PM   16    8.90    0.00    3.08    0.00    0.00    0.34    0.00    0.00    0.00   87.67
12:56:20 PM   17    9.00    0.00    3.67    0.33    0.00    0.33    0.00    0.00    0.00   86.67
12:56:20 PM   18    2.75    0.00    2.06    0.00    0.00    0.34    0.00    0.00    0.00   94.85
12:56:20 PM   19    3.02    0.00    2.68    0.00    0.00    0.34    0.00    0.00    0.00   93.96
12:56:20 PM   20    2.41    0.00    1.72    0.00    0.00    0.00    0.00    0.00    0.00   95.88
12:56:20 PM   21    4.70    0.00    3.36    0.00    0.00    0.00    0.00    0.00    0.00   91.95
12:56:20 PM   22    2.40    0.00    1.37    0.68    0.00    0.00    0.00    0.00    0.00   95.55
12:56:20 PM   23    2.68    0.00    3.69    0.00    0.00    0.34    0.00    0.00    0.00   93.29
12:56:20 PM   24    1.03    0.00    1.38    0.00    0.00    0.00    0.00    0.00    0.00   97.59
12:56:20 PM   25    2.71    0.00    3.73    0.00    0.00    0.00    0.00    0.00    0.00   93.56
12:56:20 PM   26    1.73    0.00    1.04    0.35    0.00    0.35    0.00    0.00    0.00   96.54
12:56:20 PM   27    1.68    0.00    2.69    0.00    0.00    0.00    0.00    0.00    0.00   95.62
12:56:20 PM   28    1.72    0.00    1.37    0.00    0.00    0.00    0.00    0.00    0.00   96.91
12:56:20 PM   29    1.68    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.29
12:56:20 PM   30   12.33    0.00    2.74    0.34    0.00    0.00    0.00    0.00    0.00   84.59
12:56:20 PM   31    1.01    0.00    1.35    0.00    0.00    0.00    0.00    0.00    0.00   97.64

12:56:20 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:23 PM  all    0.60    0.00    0.97    0.07    0.00    0.03    0.00    0.00    0.00   98.33
12:56:23 PM    0    0.34    0.00    1.02    0.00    0.00    0.34    0.00    0.00    0.00   98.29
12:56:23 PM    1    0.00    0.00    0.34    0.34    0.00    0.00    0.00    0.00    0.00   99.33
12:56:23 PM    2    1.03    0.00    0.69    0.00    0.00    0.00    0.00    0.00    0.00   98.28
12:56:23 PM    3    0.67    0.00    0.67    0.34    0.00    0.00    0.00    0.00    0.00   98.32
12:56:23 PM    4    2.40    0.00    1.71    0.00    0.00    0.00    0.00    0.00    0.00   95.89
12:56:23 PM    5    0.34    0.00    1.34    0.00    0.00    0.00    0.00    0.00    0.00   98.32
12:56:23 PM    6    0.69    0.00    0.69    1.03    0.00    0.00    0.00    0.00    0.00   97.59
12:56:23 PM    7    0.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.66
12:56:23 PM    8    1.37    0.00    2.39    0.00    0.00    0.00    0.00    0.00    0.00   96.25
12:56:23 PM    9    0.35    0.00    2.11    0.00    0.00    0.00    0.00    0.00    0.00   97.54
12:56:23 PM   10    1.38    0.00    3.45    0.00    0.00    0.00    0.00    0.00    0.00   95.17
12:56:23 PM   11    0.34    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.99
12:56:23 PM   12    0.69    0.00    1.03    0.00    0.00    0.34    0.00    0.00    0.00   97.94
12:56:23 PM   13    0.67    0.00    1.34    0.00    0.00    0.00    0.00    0.00    0.00   97.99
12:56:23 PM   14    0.35    0.00    1.77    0.00    0.00    0.35    0.00    0.00    0.00   97.53
12:56:23 PM   15    0.67    0.00    1.33    0.00    0.00    0.00    0.00    0.00    0.00   98.00
12:56:23 PM   16    1.03    0.00    0.69    0.00    0.00    0.00    0.00    0.00    0.00   98.28
12:56:23 PM   17    0.34    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   99.33
12:56:23 PM   18    0.34    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   98.63
12:56:23 PM   19    0.67    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.33
12:56:23 PM   20    1.39    0.00    1.74    0.00    0.00    0.35    0.00    0.00    0.00   96.52
12:56:23 PM   21    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
12:56:23 PM   22    1.04    0.00    0.69    0.35    0.00    0.00    0.00    0.00    0.00   97.92
12:56:23 PM   23    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
12:56:23 PM   24    0.34    0.00    0.68    0.00    0.00    0.00    0.00    0.00    0.00   98.97
12:56:23 PM   25    0.00    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   99.66
12:56:23 PM   26    0.69    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   98.97
12:56:23 PM   27    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
12:56:23 PM   28    0.68    0.00    0.68    0.00    0.00    0.00    0.00    0.00    0.00   98.64
12:56:23 PM   29    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
12:56:23 PM   30    0.68    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   98.98
12:56:23 PM   31    0.66    0.00    2.66    0.00    0.00    0.00    0.00    0.00    0.00   96.68

12:56:23 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:26 PM  all   15.41    0.00   16.93   25.70    0.00    8.05    0.00    0.00    0.00   33.91
12:56:26 PM    0   17.27    0.00   18.71   27.34    0.00    7.91    0.00    0.00    0.00   28.78
12:56:26 PM    1   13.84    0.00   11.76   31.14    0.00    0.00    0.00    0.00    0.00   43.25
12:56:26 PM    2   16.13    0.00   25.09   26.88    0.00    1.08    0.00    0.00    0.00   30.82
12:56:26 PM    3   14.63    0.00   13.94   33.80    0.00    0.00    0.00    0.00    0.00   37.63
12:56:26 PM    4   15.60    0.00   15.25    8.51    0.00   33.33    0.00    0.00    0.00   27.30
12:56:26 PM    5   14.13    0.00   11.59   32.61    0.00    6.16    0.00    0.00    0.00   35.51
12:56:26 PM    6   16.73    0.00   19.57   28.47    0.00    6.05    0.00    0.00    0.00   29.18
12:56:26 PM    7   14.08    0.00   15.52   21.66    0.00   17.33    0.00    0.00    0.00   31.41
12:56:26 PM    8   15.83    0.00   20.86   25.90    0.00    8.63    0.00    0.00    0.00   28.78
12:56:26 PM    9   11.81    0.00   11.44   30.26    0.00    4.43    0.00    0.00    0.00   42.07
12:56:26 PM   10   15.90    0.00   21.20   29.33    0.00    6.01    0.00    0.00    0.00   27.56
12:56:26 PM   11   12.86    0.00   11.07   28.93    0.00    8.21    0.00    0.00    0.00   38.93
12:56:26 PM   12   15.57    0.00   29.76   13.49    0.00    8.30    0.00    0.00    0.00   32.87
12:56:26 PM   13   13.67    0.00   12.23   26.98    0.00    3.96    0.00    0.00    0.00   43.17
12:56:26 PM   14   16.30    0.00   18.12   23.91    0.00   12.32    0.00    0.00    0.00   29.35
12:56:26 PM   15   13.52    0.00   12.10   29.89    0.00    4.63    0.00    0.00    0.00   39.86
12:56:26 PM   16   17.39    0.00   18.12   27.90    0.00    6.88    0.00    0.00    0.00   29.71
12:56:26 PM   17   14.08    0.00   12.64   29.96    0.00    5.42    0.00    0.00    0.00   37.91
12:56:26 PM   18   20.86    0.00   17.27   25.90    0.00    7.55    0.00    0.00    0.00   28.42
12:56:26 PM   19   15.58    0.00   13.41   24.64    0.00   12.68    0.00    0.00    0.00   33.70
12:56:26 PM   20   16.85    0.00   16.85   23.66    0.00   13.26    0.00    0.00    0.00   29.39
12:56:26 PM   21   15.47    0.00   14.03   28.06    0.00    8.99    0.00    0.00    0.00   33.45
12:56:26 PM   22   17.73    0.00   19.15   28.37    0.00    6.03    0.00    0.00    0.00   28.72
12:56:26 PM   23   14.08    0.00   13.00   25.99    0.00   12.27    0.00    0.00    0.00   34.66
12:56:26 PM   24   17.44    0.00   17.79   28.11    0.00    7.47    0.00    0.00    0.00   29.18
12:56:26 PM   25   12.71    0.00   24.05    7.56    0.00   14.78    0.00    0.00    0.00   40.89
12:56:26 PM   26   18.44    0.00   17.73   27.66    0.00    5.67    0.00    0.00    0.00   30.50
12:56:26 PM   27   11.89    0.00   24.13    8.74    0.00    5.94    0.00    0.00    0.00   49.30
12:56:26 PM   28   17.44    0.00   21.00   29.54    0.00    4.63    0.00    0.00    0.00   27.40
12:56:26 PM   29   14.18    0.00   12.77   32.27    0.00    3.90    0.00    0.00    0.00   36.88
12:56:26 PM   30   17.88    0.00   18.25   25.91    0.00    9.12    0.00    0.00    0.00   28.83
12:56:26 PM   31   13.67    0.00   12.59   32.01    0.00    3.60    0.00    0.00    0.00   38.13

12:56:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:29 PM  all   11.56    0.00   17.69   41.29    0.00    8.42    0.00    0.00    0.00   21.04
12:56:29 PM    0   11.15    0.00   19.33   55.39    0.00    7.06    0.00    0.00    0.00    7.06
12:56:29 PM    1   10.80    0.00    5.57   27.53    0.00    0.00    0.00    0.00    0.00   56.10
12:56:29 PM    2   11.83    0.00   19.71   54.12    0.00    0.36    0.00    0.00    0.00   13.98
12:56:29 PM    3   11.81    0.00   12.15   30.56    0.00    0.00    0.00    0.00    0.00   45.49
12:56:29 PM    4   15.56    0.00   21.48   20.00    0.00   38.89    0.00    0.00    0.00    4.07
12:56:29 PM    5    7.27    0.00   11.64   48.73    0.00    4.73    0.00    0.00    0.00   27.64
12:56:29 PM    6   10.83    0.00   20.58   50.54    0.00    6.14    0.00    0.00    0.00   11.91
12:56:29 PM    7   14.94    0.00   11.88   36.78    0.00   17.62    0.00    0.00    0.00   18.77
12:56:29 PM    8   12.13    0.00   21.69   51.47    0.00    8.09    0.00    0.00    0.00    6.62
12:56:29 PM    9    3.38    0.00   10.53   33.08    0.00    4.14    0.00    0.00    0.00   48.87
12:56:29 PM   10   14.08    0.00   20.58   48.74    0.00    7.22    0.00    0.00    0.00    9.39
12:56:29 PM   11    5.90    0.00   10.33   40.96    0.00    4.43    0.00    0.00    0.00   38.38
12:56:29 PM   12   10.68    0.00   42.70   12.81    0.00   12.10    0.00    0.00    0.00   21.71
12:56:29 PM   13    4.71    0.00   11.23   35.51    0.00    3.99    0.00    0.00    0.00   44.57
12:56:29 PM   14    9.40    0.00   21.43   41.73    0.00   17.67    0.00    0.00    0.00    9.77
12:56:29 PM   15    7.97    0.00    8.70   41.30    0.00    2.90    0.00    0.00    0.00   39.13
12:56:29 PM   16   18.05    0.00   18.41   48.74    0.00    7.94    0.00    0.00    0.00    6.86
12:56:29 PM   17    5.26    0.00    9.02   50.75    0.00    4.89    0.00    0.00    0.00   30.08
12:56:29 PM   18   16.48    0.00   16.48   50.55    0.00    7.69    0.00    0.00    0.00    8.79
12:56:29 PM   19   10.00    0.00   14.07   45.19    0.00   14.44    0.00    0.00    0.00   16.30
12:56:29 PM   20   11.11    0.00   19.26   48.52    0.00   11.11    0.00    0.00    0.00   10.00
12:56:29 PM   21   18.71    0.00   15.47   44.60    0.00    8.27    0.00    0.00    0.00   12.95
