procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 7 51      0 123771480  37624 3617540    0    0 249149 122260 45195 78788  7 23 25 45  0 2020-02-12 10:21:49
11 41      0 123761368  37624 3617808    0    0 244687 130057 44988 75413  6 23 26 44  0 2020-02-12 10:21:52
 7 52      0 123576440  37624 3618188    0    0 247895 119908 42192 74099 10 22 25 43  0 2020-02-12 10:21:55
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 9 54      0 123766624  37624 3618420    0    0 238160 152109 47986 78573  6 22 25 47  0 2020-02-12 10:21:58
 7 54      0 123758944  37624 3618480    0    0 248336 134765 46076 78588  6 21 30 43  0 2020-02-12 10:22:01
21 47      0 123731392  37624 3618776    0    0 245912 120012 44360 75517  6 21 31 43  0 2020-02-12 10:22:04
 8 49      0 123742512  37516 3618080    0    0 254412 123285 46328 80408 11 26 24 39  0 2020-02-12 10:22:07
15 45      0 123737864  37624 3618728    0    0 241231 147224 46426 77567  6 21 32 40  0 2020-02-12 10:22:10
10 56      0 123743056  37624 3618744    0    0 249921 120239 42858 75423  6 21 28 45  0 2020-02-12 10:22:13
21 41      0 123734480  37624 3618964    0    0 242394 147341 47578 78164 11 24 24 41  0 2020-02-12 10:22:16
15 44      0 123736912  37624 3619028    0    0 254317 121200 46236 78478  6 21 30 43  0 2020-02-12 10:22:19
35 43      0 123721200  37624 3619304    0    0 253551 122286 45771 77389  6 23 26 44  0 2020-02-12 10:22:22
29 45      0 123529800  37636 3619412    0    0 252128 130987 44764 75955 10 23 23 44  0 2020-02-12 10:22:25
22 46      0 123713040  37624 3619532    0    0 243747 143360 45707 79392  7 23 27 44  0 2020-02-12 10:22:28
15 41      0 123712320  37624 3619572    0    0 254679 120176 42854 75327  6 21 27 46  0 2020-02-12 10:22:31
19 48      0 123730624  37624 3619596    0    0 247085 129163 46376 78785  7 23 27 43  0 2020-02-12 10:22:34
10 38      0 123753104  37624 3619668    0    0 247926 130338 44235 76088 11 23 29 38  0 2020-02-12 10:22:37
 2 36      0 123746448  37624 3619888    0    0 250759 128499 45569 77016  6 21 32 42  0 2020-02-12 10:22:40
31 47      0 123736880  37624 3620028    0    0 245636 132655 45991 77968  6 20 33 40  0 2020-02-12 10:22:43
 9 56      0 123536016  27672 3617356    0    0 247975 147128 45063 76856 10 24 23 43  0 2020-02-12 10:22:46
26 47      0 123723728  37624 3620244    0    0 254405 111505 45306 78043  7 22 26 46  0 2020-02-12 10:22:49
27 43      0 123715832  37624 3620512    0    0 249247 138969 45099 76703  7 23 24 46  0 2020-02-12 10:22:52
 8 52      0 123528808  37624 3620864    0    0 248106 137186 47260 76682 11 25 23 42  0 2020-02-12 10:22:55
 0 47      0 123719592  37624 3620876    0    0 247961 130115 44111 75337  6 21 28 45  0 2020-02-12 10:22:58
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 4 52      0 123713920  37624 3621188    0    0 249487 125019 45242 78624  6 21 29 44  0 2020-02-12 10:23:01
34 40      0 123679640  37624 3621236    0    0 253835 122556 44541 75774  6 22 27 45  0 2020-02-12 10:23:04
 0 56      0 123700240  36512 3620216    0    0 253985 123628 44286 78306 10 25 21 44  0 2020-02-12 10:23:07
 3 58      0 123704840  37624 3621356    0    0 229778 146901 46682 78369  6 22 27 46  0 2020-02-12 10:23:10
 2 48      0 123704688  37624 3621376    0    0 252187 128402 44399 76135  6 22 26 45  0 2020-02-12 10:23:13
 4 54      0 123703056  37624 3621456    0    0 242408 131842 47543 78948 11 23 26 40  0 2020-02-12 10:23:16
 5 48      0 123693440  37624 3621536    0    0 249599 123020 45593 77854  6 21 33 40  0 2020-02-12 10:23:19
 8 53      0 123675472  37624 3621808    0    0 250742 124153 42549 74515  6 22 31 41  0 2020-02-12 10:23:22
 1 49      0 123488488  37652 3621868    0    0 242867 136140 44252 74445 10 22 31 37  0 2020-02-12 10:23:25
 4 55      0 123672928  37408 3621864    0    0 232621 160833 46423 81390  6 22 30 41  0 2020-02-12 10:23:28
 6 56      0 123678088  37624 3622064    0    0 256771 112769 44497 79076  6 20 30 44  0 2020-02-12 10:23:31
 7 60      0 123633416  37624 3622248    0    0 259430 114261 44008 75523  7 22 27 44  0 2020-02-12 10:23:34
 0 58      0 123671232  37624 3622404    0    0 246402 137319 43501 75278 10 23 23 44  0 2020-02-12 10:23:37
