procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  0      0 121770736  37624 6418664    0    0  5312 10798 7456 21997  0  1 98  0  0 2020-02-14 08:44:43
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 5  0      0 121770848  37624 6418680    0    0  2916 14069 8684 22717  1  2 97  0  0 2020-02-14 08:44:46
 1  0      0 121774112  37624 6418624    0    0  2925  9001 8398 20692  3  2 95  0  0 2020-02-14 08:44:49
 0  0      0 121774240  37624 6418668    0    0  2895  5258 3500 16550  1  1 98  0  0 2020-02-14 08:44:52
 0  0      0 121779528  37624 6418680    0    0  2871 12609 7778 21176  1  2 97  0  0 2020-02-14 08:44:55
 2  0      0 121771464  37624 6418452    0    0  9970 14123 10049 28141  3  3 93  1  0 2020-02-14 08:44:58
 0  0      0 121774640  37624 6419120    0    0  2890 14769 8657 22709  1  2 98  0  0 2020-02-14 08:45:01
 0  1      0 121764288  37624 6420504    0    0  2945 16877 11076 24728  1  2 97  0  0 2020-02-14 08:45:04
 0  0      0 121753016  37624 6420704    0    0  4195 18028 18826 34224  5  4 90  0  0 2020-02-14 08:45:07
 2  0      0 121741776  37624 6420764    0    0  5044 13464 14117 26066  5  2 93  0  0 2020-02-14 08:45:10
