procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
26  3      0 1068864192  58464 4094820    0    0 418840   198 73102 85019 17  8 59 17  0 2020-02-20 21:37:35
22 16      0 1068921024  58464 4094608    0    0 426676   269 73005 87824 17  8 59 16  0 2020-02-20 21:37:38
34 99      0 1068921408  58464 4095120    0    0 376599   205 71104 81891 16  7 64 12  0 2020-02-20 21:37:41
27 114      0 1068922944  58464 4095792    0    0 419727   348 76405 92407 17  7 66 10  0 2020-02-20 21:37:44
22  3      0 1068907072  58452 4093860    0    0 408370   936 74203 89058 17  8 57 18  0 2020-02-20 21:37:47
38 21      0 1068905792  58464 4096160    0    0 358424   317 68069 79144 16  7 66 11  0 2020-02-20 21:37:50
35  7      0 1068905664  58464 4096804    0    0 404276   480 74381 88834 17  7 64 13  0 2020-02-20 21:37:53
30 128      0 1068912320  58464 4097004    0    0 367904   485 69716 81321 17  7 65 11  0 2020-02-20 21:37:56
36 19      0 1068914560  58464 4097196    0    0 403105   358 74615 86011 17  8 62 14  0 2020-02-20 21:37:59
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
35 128      0 1068901888  58464 4097608    0    0 327691   584 62274 74533 16  6 66 12  0 2020-02-20 21:38:02
23 83      0 1068864000  58464 4097784    0    0 288004   330 56524 70707 16  5 72  7  0 2020-02-20 21:38:05
28 119      0 1068911360  58464 4098088    0    0 401627   384 73291 91668 17  8 62 13  0 2020-02-20 21:38:08
24  2      0 1068918400  58464 4098124    0    0 314199   204 61748 74627 16  6 68 10  0 2020-02-20 21:38:11
38 114      0 1068915776  58464 4098164    0    0 311111   462 60737 71791 16  6 67 11  0 2020-02-20 21:38:14
24  0      0 1068917312  58464 4098208    0    0 356319   299 68572 81595 17  7 65 12  0 2020-02-20 21:38:17
25  2      0 1068915776  58464 4098232    0    0 287193   359 58027 71342 16  5 70  9  0 2020-02-20 21:38:20
23  1      0 1068911168  58464 4098284    0    0 387753   335 67935 83650 17  7 62 14  0 2020-02-20 21:38:23
25  9      0 1068830464  57004 4089176    0    0 285222   247 61775 79537 16  6 69  8  0 2020-02-20 21:38:26
24  2      0 1068907648  58464 4098960    0    0 325715   282 64047 77709 16  6 67 10  0 2020-02-20 21:38:29
38 52      0 1068902720  58464 4098828    0    0 377665   771 73153 87827 17  7 65 11  0 2020-02-20 21:38:32
