Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/08/2020 	_x86_64_	(8 CPU)

10:08:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:08:39 AM    1   15.27    0.00   30.92   41.22    0.00   11.45    0.00    0.00    0.00    1.15
10:08:39 AM    2   18.35    0.00   27.34   39.70    0.00   14.61    0.00    0.00    0.00    0.00
10:08:39 AM    3   16.30    0.00   36.67   35.93    0.00    9.63    0.00    0.00    0.00    1.48
10:08:39 AM    4   18.71    0.00   33.09   19.42    0.00   28.06    0.00    0.00    0.00    0.72
10:08:39 AM    5   20.28    0.00   39.15   19.57    0.00   20.64    0.00    0.00    0.00    0.36
10:08:39 AM    6   18.68    0.00   28.57   38.46    0.00   13.92    0.00    0.00    0.00    0.37
10:08:39 AM    7   18.08    0.00   26.15   38.08    0.00   17.69    0.00    0.00    0.00    0.00

10:08:39 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:08:42 AM  all   18.35    0.00   32.16   32.02    0.00   16.91    0.00    0.00    0.00    0.55
10:08:42 AM    0   18.28    0.00   35.45   30.97    0.00   14.93    0.00    0.00    0.00    0.37
10:08:42 AM    1   15.53    0.00   31.44   40.15    0.00   11.74    0.00    0.00    0.00    1.14
10:08:42 AM    2   17.91    0.00   29.10   35.07    0.00   17.91    0.00    0.00    0.00    0.00
10:08:42 AM    3   17.87    0.00   30.80   42.21    0.00    8.75    0.00    0.00    0.00    0.38
10:08:42 AM    4   20.00    0.00   36.49   17.19    0.00   25.61    0.00    0.00    0.00    0.70
10:08:42 AM    5   20.43    0.00   37.28   18.64    0.00   22.58    0.00    0.00    0.00    1.08
10:08:42 AM    6   19.56    0.00   28.78   35.79    0.00   15.13    0.00    0.00    0.00    0.74
10:08:42 AM    7   17.91    0.00   26.49   36.94    0.00   18.28    0.00    0.00    0.00    0.37

10:08:42 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:08:45 AM  all   18.93    0.00   33.33   29.63    0.00   17.10    0.00    0.00    0.00    1.01
10:08:45 AM    0   18.28    0.00   29.10   37.69    0.00   14.55    0.00    0.00    0.00    0.37
10:08:45 AM    1   17.23    0.00   38.20   28.46    0.00   11.24    0.00    0.00    0.00    4.87
10:08:45 AM    2   19.71    0.00   29.56   35.04    0.00   15.33    0.00    0.00    0.00    0.36
10:08:45 AM    3   18.18    0.00   32.73   39.27    0.00    9.09    0.00    0.00    0.00    0.73
10:08:45 AM    4   21.71    0.00   37.72   17.08    0.00   22.78    0.00    0.00    0.00    0.71
10:08:45 AM    5   20.71    0.00   39.29   18.57    0.00   20.71    0.00    0.00    0.00    0.71
10:08:45 AM    6   19.85    0.00   30.88   33.09    0.00   16.18    0.00    0.00    0.00    0.00
10:08:45 AM    7   15.41    0.00   28.57   28.95    0.00   26.69    0.00    0.00    0.00    0.38

10:08:45 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:08:48 AM  all   21.53    0.00   34.08   25.55    0.00   18.25    0.00    0.00    0.00    0.59
10:08:48 AM    0   27.01    0.00   34.31   22.63    0.00   15.69    0.00    0.00    0.00    0.36
10:08:48 AM    1   19.78    0.00   33.21   32.46    0.00   12.31    0.00    0.00    0.00    2.24
10:08:48 AM    2   21.05    0.00   31.20   32.71    0.00   15.04    0.00    0.00    0.00    0.00
10:08:48 AM    3   19.85    0.00   38.97   32.35    0.00    8.09    0.00    0.00    0.00    0.74
10:08:48 AM    4   19.23    0.00   41.26   10.84    0.00   27.97    0.00    0.00    0.00    0.70
10:08:48 AM    5   23.21    0.00   36.43   20.00    0.00   20.36    0.00    0.00    0.00    0.00
10:08:48 AM    6   24.00    0.00   31.27   29.82    0.00   14.55    0.00    0.00    0.00    0.36
10:08:48 AM    7   17.71    0.00   26.57   24.72    0.00   30.63    0.00    0.00    0.00    0.37

10:08:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:08:51 AM  all   21.27    0.00   33.67   26.58    0.00   17.80    0.00    0.00    0.00    0.69
10:08:51 AM    0   22.71    0.00   33.70   30.04    0.00   13.19    0.00    0.00    0.00    0.37
10:08:51 AM    1   19.10    0.00   33.33   31.46    0.00   14.98    0.00    0.00    0.00    1.12
10:08:51 AM    2   24.54    0.00   31.14   28.21    0.00   15.75    0.00    0.00    0.00    0.37
10:08:51 AM    3   18.01    0.00   33.46   35.66    0.00   11.03    0.00    0.00    0.00    1.84
10:08:51 AM    4   21.20    0.00   36.75   15.90    0.00   25.80    0.00    0.00    0.00    0.35
10:08:51 AM    5   26.92    0.00   34.62   17.83    0.00   20.63    0.00    0.00    0.00    0.00
10:08:51 AM    6   21.03    0.00   32.10   32.84    0.00   14.02    0.00    0.00    0.00    0.00
10:08:51 AM    7   16.54    0.00   33.83   21.05    0.00   27.07    0.00    0.00    0.00    1.50

10:08:51 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:08:54 AM  all   17.89    0.00   31.97   32.71    0.00   16.96    0.00    0.00    0.00    0.46
10:08:54 AM    0   18.35    0.00   28.09   40.45    0.00   13.11    0.00    0.00    0.00    0.00
10:08:54 AM    1   15.61    0.00   39.03   32.71    0.00   10.78    0.00    0.00    0.00    1.86
10:08:54 AM    2   17.87    0.00   28.14   38.40    0.00   15.59    0.00    0.00    0.00    0.00
10:08:54 AM    3   16.10    0.00   26.97   46.44    0.00   10.11    0.00    0.00    0.00    0.37
10:08:54 AM    4   21.66    0.00   36.10   19.49    0.00   22.38    0.00    0.00    0.00    0.36
10:08:54 AM    5   19.35    0.00   40.14   19.35    0.00   20.79    0.00    0.00    0.00    0.36
10:08:54 AM    6   17.78    0.00   30.00   37.04    0.00   14.81    0.00    0.00    0.00    0.37
10:08:54 AM    7   15.89    0.00   25.97   29.07    0.00   28.29    0.00    0.00    0.00    0.78

10:08:54 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:08:57 AM  all   20.84    0.00   32.58   29.75    0.00   15.61    0.00    0.00    0.00    1.23
10:08:57 AM    0   25.00    0.00   29.35   32.25    0.00   11.96    0.00    0.00    0.00    1.45
10:08:57 AM    1   15.73    0.00   34.83   34.83    0.00   11.24    0.00    0.00    0.00    3.37
10:08:57 AM    2   19.64    0.00   34.55   32.00    0.00   13.09    0.00    0.00    0.00    0.73
10:08:57 AM    3   19.85    0.00   31.99   37.13    0.00    9.93    0.00    0.00    0.00    1.10
10:08:57 AM    4   22.18    0.00   35.56   19.01    0.00   23.24    0.00    0.00    0.00    0.00
10:08:57 AM    5   23.40    0.00   35.82   21.28    0.00   19.50    0.00    0.00    0.00    0.00
10:08:57 AM    6   22.10    0.00   30.07   33.70    0.00   13.41    0.00    0.00    0.00    0.72
10:08:57 AM    7   18.11    0.00   29.06   28.68    0.00   21.89    0.00    0.00    0.00    2.26

10:08:57 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:09:00 AM  all   16.13    0.00   29.38   38.79    0.00   14.64    0.00    0.00    0.00    1.07
10:09:00 AM    0   17.10    0.00   27.88   44.24    0.00   10.04    0.00    0.00    0.00    0.74
10:09:00 AM    1   10.53    0.00   28.20   45.49    0.00   10.15    0.00    0.00    0.00    5.64
10:09:00 AM    2   16.48    0.00   29.59   41.95    0.00   11.61    0.00    0.00    0.00    0.37
10:09:00 AM    3   13.65    0.00   26.94   49.45    0.00    9.59    0.00    0.00    0.00    0.37
10:09:00 AM    4   19.00    0.00   34.05   20.07    0.00   25.81    0.00    0.00    0.00    1.08
10:09:00 AM    5   21.86    0.00   34.05   25.81    0.00   18.28    0.00    0.00    0.00    0.00
10:09:00 AM    6   16.30    0.00   28.52   44.44    0.00   10.37    0.00    0.00    0.00    0.37
10:09:00 AM    7   13.79    0.00   24.52   40.23    0.00   21.07    0.00    0.00    0.00    0.38

10:09:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:09:03 AM  all   16.36    0.00   28.75   40.03    0.00   14.12    0.00    0.00    0.00    0.75
10:09:03 AM    0   16.10    0.00   28.09   46.07    0.00    9.74    0.00    0.00    0.00    0.00
10:09:03 AM    1   10.90    0.00   33.46   41.35    0.00    9.77    0.00    0.00    0.00    4.51
10:09:03 AM    2   16.10    0.00   27.34   45.32    0.00   11.24    0.00    0.00    0.00    0.00
10:09:03 AM    3   15.27    0.00   21.76   54.96    0.00    8.02    0.00    0.00    0.00    0.00
10:09:03 AM    4   19.71    0.00   30.82   24.37    0.00   24.73    0.00    0.00    0.00    0.36
10:09:03 AM    5   20.29    0.00   36.96   23.55    0.00   18.84    0.00    0.00    0.00    0.36
10:09:03 AM    6   17.84    0.00   28.62   40.15    0.00   13.01    0.00    0.00    0.00    0.37
10:09:03 AM    7   14.40    0.00   22.18   46.30    0.00   17.12    0.00    0.00    0.00    0.00

10:09:03 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:09:06 AM  all   18.19    0.00   30.52   35.59    0.00   14.41    0.00    0.00    0.00    1.29
10:09:06 AM    0   18.52    0.00   28.89   41.48    0.00   10.37    0.00    0.00    0.00    0.74
10:09:06 AM    1   12.83    0.00   33.96   37.74    0.00   10.57    0.00    0.00    0.00    4.91
10:09:06 AM    2   16.85    0.00   28.57   38.83    0.00   13.55    0.00    0.00    0.00    2.20
10:09:06 AM    3   17.84    0.00   26.39   46.84    0.00    8.18    0.00    0.00    0.00    0.74
10:09:06 AM    4   22.97    0.00   28.98   21.91    0.00   26.15    0.00    0.00    0.00    0.00
10:09:06 AM    5   21.79    0.00   40.71   19.29    0.00   17.86    0.00    0.00    0.00    0.36
10:09:06 AM    6   18.35    0.00   29.21   40.45    0.00   11.61    0.00    0.00    0.00    0.37
10:09:06 AM    7   16.23    0.00   27.55   39.25    0.00   15.85    0.00    0.00    0.00    1.13

10:09:06 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:09:09 AM  all   16.53    0.00   28.06   40.37    0.00   13.82    0.00    0.00    0.00    1.22
10:09:09 AM    0   17.24    0.00   24.90   48.28    0.00    9.58    0.00    0.00    0.00    0.00
10:09:09 AM    1   12.12    0.00   31.06   40.91    0.00    8.71    0.00    0.00    0.00    7.20
10:09:09 AM    2   14.77    0.00   29.92   42.80    0.00   11.74    0.00    0.00    0.00    0.76
10:09:09 AM    3   14.50    0.00   24.54   52.04    0.00    8.18    0.00    0.00    0.00    0.74
