Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/10/2020 	_x86_64_	(8 CPU)

04:18:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:18:47 PM    5   26.86    0.00   30.04   31.10    0.00   12.01    0.00    0.00    0.00    0.00
04:18:47 PM    6   15.77    0.00   32.62   42.65    0.00    5.73    0.00    0.00    0.00    3.23
04:18:47 PM    7   15.87    0.00   22.88   44.28    0.00   11.44    0.00    0.00    0.00    5.54

04:18:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:18:50 PM  all   19.78    0.00   30.45   33.45    0.00   12.78    0.00    0.00    0.00    3.54
04:18:50 PM    0   16.79    0.00   35.71   33.57    0.00   10.00    0.00    0.00    0.00    3.93
04:18:50 PM    1   17.82    0.00   25.45   37.09    0.00   16.00    0.00    0.00    0.00    3.64
04:18:50 PM    2   25.18    0.00   25.54   37.41    0.00    9.35    0.00    0.00    0.00    2.52
04:18:50 PM    3   11.55    0.00   37.55   28.16    0.00   11.19    0.00    0.00    0.00   11.55
04:18:50 PM    4   19.93    0.00   32.74   22.78    0.00   24.20    0.00    0.00    0.00    0.36
04:18:50 PM    5   20.85    0.00   38.52   27.92    0.00   12.37    0.00    0.00    0.00    0.35
04:18:50 PM    6   20.94    0.00   25.99   43.68    0.00    7.22    0.00    0.00    0.00    2.17
04:18:50 PM    7   24.91    0.00   22.02   37.55    0.00   11.91    0.00    0.00    0.00    3.61

04:18:50 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:18:53 PM  all   19.68    0.00   26.46   38.60    0.00   11.87    0.00    0.00    0.00    3.39
04:18:53 PM    0   19.57    0.00   24.91   41.64    0.00   11.03    0.00    0.00    0.00    2.85
04:18:53 PM    1   17.65    0.00   21.69   43.75    0.00   12.87    0.00    0.00    0.00    4.04
04:18:53 PM    2   19.12    0.00   23.90   45.59    0.00    9.93    0.00    0.00    0.00    1.47
04:18:53 PM    3   10.66    0.00   31.25   36.40    0.00    9.93    0.00    0.00    0.00   11.76
04:18:53 PM    4   18.88    0.00   36.36   24.13    0.00   19.93    0.00    0.00    0.00    0.70
04:18:53 PM    5   22.74    0.00   30.69   30.69    0.00   15.52    0.00    0.00    0.00    0.36
04:18:53 PM    6   24.01    0.00   23.66   39.07    0.00    9.68    0.00    0.00    0.00    3.58
04:18:53 PM    7   24.19    0.00   19.13   48.01    0.00    5.78    0.00    0.00    0.00    2.89

04:18:53 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:18:56 PM  all   23.61    0.00   27.31   34.23    0.00   12.00    0.00    0.00    0.00    2.86
