Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/12/2020 	_x86_64_	(32 CPU)

08:38:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:39:00 AM   25    7.39    0.00    9.73   49.42    0.00   15.56    0.00    0.00    0.00   17.90
08:39:00 AM   26   10.07    0.00   15.11   65.83    0.00    2.88    0.00    0.00    0.00    6.12
08:39:00 AM   27    2.49    0.00    3.56   34.16    0.00    1.78    0.00    0.00    0.00   58.01
08:39:00 AM   28    9.19    0.00   14.13   68.55    0.00    1.41    0.00    0.00    0.00    6.71
08:39:00 AM   29    1.77    0.00    3.18   38.16    0.00    0.35    0.00    0.00    0.00   56.54
08:39:00 AM   30    8.99    0.00   12.59   67.27    0.00    2.52    0.00    0.00    0.00    8.63
08:39:00 AM   31    1.97    0.00    3.15   38.19    0.00    9.06    0.00    0.00    0.00   47.64

08:39:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:39:03 AM  all    4.80    0.00   10.48   50.55    0.00    5.83    0.00    0.00    0.00   28.34
08:39:03 AM    0    7.47    0.00   13.52   64.06    0.00    2.85    0.00    0.00    0.00   12.10
08:39:03 AM    1    1.37    0.00    2.73   25.94    0.00    0.34    0.00    0.00    0.00   69.62
08:39:03 AM    2    6.64    0.00   11.19   72.38    0.00    0.00    0.00    0.00    0.00    9.79
08:39:03 AM    3    1.69    0.00    4.07   32.88    0.00    0.00    0.00    0.00    0.00   61.36
08:39:03 AM    4    6.36    0.00    9.19   65.72    0.00    9.54    0.00    0.00    0.00    9.19
08:39:03 AM    5    2.82    0.00    5.28   36.62    0.00    1.76    0.00    0.00    0.00   53.52
08:39:03 AM    6    5.69    0.00    9.25   68.33    0.00    2.14    0.00    0.00    0.00   14.59
08:39:03 AM    7    1.87    0.00   11.19   42.54    0.00    4.10    0.00    0.00    0.00   40.30
08:39:03 AM    8    4.66    0.00    9.32   67.38    0.00    2.15    0.00    0.00    0.00   16.49
08:39:03 AM    9    3.26    0.00    9.42   36.96    0.00    2.17    0.00    0.00    0.00   48.19
08:39:03 AM   10    4.69    0.00    9.03   73.29    0.00    2.17    0.00    0.00    0.00   10.83
08:39:03 AM   11    1.41    0.00    4.24   46.64    0.00    1.41    0.00    0.00    0.00   46.29
08:39:03 AM   12    8.27    0.00   37.77    8.63    0.00    8.99    0.00    0.00    0.00   36.33
08:39:03 AM   13    3.14    0.00    6.97   44.60    0.00    1.74    0.00    0.00    0.00   43.55
08:39:03 AM   14    5.17    0.00    9.23   63.10    0.00    8.12    0.00    0.00    0.00   14.39
08:39:03 AM   15    2.14    0.00    4.98   48.75    0.00    1.78    0.00    0.00    0.00   42.35
08:39:03 AM   16    3.87    0.00   11.62   50.70    0.00    1.76    0.00    0.00    0.00   32.04
08:39:03 AM   17    7.97    0.00   32.61    4.71    0.00   13.77    0.00    0.00    0.00   40.94
08:39:03 AM   18    5.05    0.00   11.19   68.23    0.00    2.89    0.00    0.00    0.00   12.64
08:39:03 AM   19    5.20    0.00    8.18   57.99    0.00   10.78    0.00    0.00    0.00   17.84
08:39:03 AM   20    7.32    0.00   32.75    0.35    0.00   33.10    0.00    0.00    0.00   26.48
08:39:03 AM   21    5.00    0.00    5.00   50.77    0.00   17.69    0.00    0.00    0.00   21.54
08:39:03 AM   22    6.32    0.00    9.67   60.59    0.00   14.13    0.00    0.00    0.00    9.29
08:39:03 AM   23    5.67    0.00    8.16   64.18    0.00    7.80    0.00    0.00    0.00   14.18
08:39:03 AM   24    7.38    0.00    7.75   57.93    0.00   14.76    0.00    0.00    0.00   12.18
08:39:03 AM   25    5.70    0.00    6.84   53.99    0.00   12.93    0.00    0.00    0.00   20.53
08:39:03 AM   26    7.83    0.00   12.46   71.53    0.00    1.78    0.00    0.00    0.00    6.41
08:39:03 AM   27    2.13    0.00    4.61   51.06    0.00    1.06    0.00    0.00    0.00   41.13
08:39:03 AM   28    6.03    0.00   10.64   72.70    0.00    1.77    0.00    0.00    0.00    8.87
08:39:03 AM   29    3.48    0.00    3.48   43.21    0.00    1.05    0.00    0.00    0.00   48.78
08:39:03 AM   30    6.81    0.00    9.32   71.68    0.00    2.15    0.00    0.00    0.00   10.04
08:39:03 AM   31    1.44    0.00    3.97   42.96    0.00    3.97    0.00    0.00    0.00   47.65

08:39:03 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:39:06 AM  all    9.90    0.00   14.50   47.29    0.00    8.15    0.00    0.00    0.00   20.17
08:39:06 AM    0    8.63    0.00   15.83   67.27    0.00    3.60    0.00    0.00    0.00    4.68
08:39:06 AM    1    5.61    0.00    5.96   44.21    0.00    0.00    0.00    0.00    0.00   44.21
08:39:06 AM    2   19.72    0.00   14.79   61.27    0.00    0.35    0.00    0.00    0.00    3.87
08:39:06 AM    3    4.17    0.00    6.60   44.44    0.00    0.35    0.00    0.00    0.00   44.44
08:39:06 AM    4    9.32    0.00   13.62   57.71    0.00   12.90    0.00    0.00    0.00    6.45
08:39:06 AM    5   13.43    0.00    8.13   35.34    0.00    1.77    0.00    0.00    0.00   41.34
08:39:06 AM    6    7.97    0.00   12.68   64.13    0.00    2.54    0.00    0.00    0.00   12.68
08:39:06 AM    7    1.49    0.00   30.22    8.58    0.00    7.84    0.00    0.00    0.00   51.87
08:39:06 AM    8   10.04    0.00   12.90   62.72    0.00    4.66    0.00    0.00    0.00    9.68
08:39:06 AM    9    8.76    0.00    8.76   40.15    0.00    3.28    0.00    0.00    0.00   39.05
08:39:06 AM   10   13.88    0.00   11.39   62.63    0.00    3.56    0.00    0.00    0.00    8.54
08:39:06 AM   11   18.12    0.00    8.36   34.49    0.00    2.44    0.00    0.00    0.00   36.59
08:39:06 AM   12   10.00    0.00   45.71    7.14    0.00   13.57    0.00    0.00    0.00   23.57
08:39:06 AM   13    8.42    0.00    7.72   38.60    0.00    2.11    0.00    0.00    0.00   43.16
08:39:06 AM   14   10.00    0.00   12.59   60.00    0.00   11.85    0.00    0.00    0.00    5.56
08:39:06 AM   15    6.03    0.00    6.74   51.06    0.00    2.84    0.00    0.00    0.00   33.33
08:39:06 AM   16    4.29    0.00    9.64   58.21    0.00    2.50    0.00    0.00    0.00   25.36
08:39:06 AM   17    9.25    0.00   44.48    1.42    0.00   14.95    0.00    0.00    0.00   29.89
08:39:06 AM   18   13.67    0.00   13.31   62.59    0.00    3.24    0.00    0.00    0.00    7.19
08:39:06 AM   19    8.66    0.00   16.25   54.15    0.00   14.80    0.00    0.00    0.00    6.14
08:39:06 AM   20    8.77    0.00   32.63    8.42    0.00   34.74    0.00    0.00    0.00   15.44
08:39:06 AM   21    7.95    0.00   15.15   43.18    0.00   20.45    0.00    0.00    0.00   13.26
08:39:06 AM   22   20.65    0.00   11.59   44.57    0.00   19.93    0.00    0.00    0.00    3.26
08:39:06 AM   23    8.99    0.00   10.43   61.87    0.00   11.51    0.00    0.00    0.00    7.19
08:39:06 AM   24    9.75    0.00   14.08   55.23    0.00   16.97    0.00    0.00    0.00    3.97
08:39:06 AM   25    5.84    0.00    8.95   49.42    0.00   22.18    0.00    0.00    0.00   13.62
08:39:06 AM   26    8.57    0.00   14.29   66.07    0.00    3.21    0.00    0.00    0.00    7.86
08:39:06 AM   27   22.76    0.00    8.97   36.55    0.00    2.76    0.00    0.00    0.00   28.97
08:39:06 AM   28    9.22    0.00   13.83   68.09    0.00    2.13    0.00    0.00    0.00    6.74
08:39:06 AM   29    8.39    0.00    6.99   45.45    0.00    1.40    0.00    0.00    0.00   37.76
08:39:06 AM   30    9.32    0.00   15.77   67.03    0.00    2.87    0.00    0.00    0.00    5.02
08:39:06 AM   31    3.91    0.00    7.03   51.56    0.00   17.19    0.00    0.00    0.00   20.31

08:39:06 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:39:09 AM  all    4.52    0.00   10.34   53.39    0.00    6.03    0.00    0.00    0.00   25.72
08:39:09 AM    0    6.34    0.00   11.62   72.89    0.00    2.46    0.00    0.00    0.00    6.69
08:39:09 AM    1    2.03    0.00    2.37   36.95    0.00    0.00    0.00    0.00    0.00   58.64
08:39:09 AM    2    6.29    0.00   10.84   76.22    0.00    0.00    0.00    0.00    0.00    6.64
08:39:09 AM    3    1.70    0.00    2.72   43.20    0.00    0.00    0.00    0.00    0.00   52.38
08:39:09 AM    4    6.76    0.00    8.19   67.62    0.00   11.03    0.00    0.00    0.00    6.41
08:39:09 AM    5    1.74    0.00    3.48   35.19    0.00    0.70    0.00    0.00    0.00   58.89
08:39:09 AM    6    4.66    0.00    9.32   68.10    0.00    1.79    0.00    0.00    0.00   16.13
08:39:09 AM    7    0.75    0.00   23.13   15.67    0.00    4.48    0.00    0.00    0.00   55.97
08:39:09 AM    8    5.02    0.00   10.39   71.33    0.00    2.87    0.00    0.00    0.00   10.39
08:39:09 AM    9    1.84    0.00    5.15   39.34    0.00    1.47    0.00    0.00    0.00   52.21
08:39:09 AM   10    5.73    0.00    8.96   74.91    0.00    1.43    0.00    0.00    0.00    8.96
08:39:09 AM   11    1.77    0.00    2.84   54.61    0.00    0.71    0.00    0.00    0.00   40.07
08:39:09 AM   12    8.83    0.00   39.22    8.13    0.00   10.95    0.00    0.00    0.00   32.86
08:39:09 AM   13    1.75    0.00    3.50   49.65    0.00    0.70    0.00    0.00    0.00   44.41
08:39:09 AM   14    4.46    0.00    8.18   70.26    0.00    8.92    0.00    0.00    0.00    8.18
08:39:09 AM   15    1.76    0.00    3.52   51.41    0.00    1.06    0.00    0.00    0.00   42.25
08:39:09 AM   16    3.23    0.00    6.09   58.78    0.00    1.43    0.00    0.00    0.00   30.47
08:39:09 AM   17    7.86    0.00   37.50    1.43    0.00   12.86    0.00    0.00    0.00   40.36
