procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 6 29      0 124232384  37624 3127380    0    0 127211 63862 64766 87231  8 15 40 37  0 2020-02-11 20:52:51
 1 27      0 124193440  37624 3127504    0    0 125555 62577 62480 87803  8 15 32 45  0 2020-02-11 20:52:54
 5 32      0 124414400  37624 3127532    0    0 117645 62447 59269 79597  7 15 42 35  0 2020-02-11 20:52:57
 8 29      0 124410960  37624 3127604    0    0 130770 60603 61155 82738  5 14 41 41  0 2020-02-11 20:53:00
12 15      0 124411968  37624 3127848    0    0 124975 64797 59667 80233  4 14 43 40  0 2020-02-11 20:53:03
 3 34      0 124213432  37652 3127896    0    0 125321 63285 59705 81088  7 14 40 39  0 2020-02-11 20:53:06
 4 13      0 124403008  37624 3127976    0    0 133195 62238 62366 85411  5 14 40 41  0 2020-02-11 20:53:09
 9 19      0 124404544  37624 3128348    0    0 122087 69415 60826 81240  4 13 45 38  0 2020-02-11 20:53:12
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
10 26      0 124405616  37624 3128296    0    0 129850 59015 62094 82724  5 14 40 42  0 2020-02-11 20:53:15
12 17      0 124404672  37624 3128480    0    0 121992 67503 59926 79970  7 15 41 37  0 2020-02-11 20:53:18
 9 14      0 124406192  37624 3128672    0    0 127897 59663 62207 82214  4 13 46 37  0 2020-02-11 20:53:21
21 21      0 124406232  37624 3128732    0    0 123017 62822 60384 79653  4 13 44 39  0 2020-02-11 20:53:24
 7 18      0 124396416  37536 3124184    0    0 131875 66321 63541 86180  8 16 38 38  0 2020-02-11 20:53:27
12 17      0 124399392  37624 3128888    0    0 128347 59631 60975 80950  4 14 44 38  0 2020-02-11 20:53:30
17 13      0 124398528  37624 3128932    0    0 121472 64509 60230 79768  5 15 43 37  0 2020-02-11 20:53:33
 4 21      0 124404048  37624 3129000    0    0 127147 66193 58618 79632  8 16 32 44  0 2020-02-11 20:53:36
 7 21      0 124403560  37624 3129060    0    0 123259 61153 59077 77955  4 13 46 37  0 2020-02-11 20:53:39
 9 25      0 124399312  37624 3129364    0    0 126159 65769 60112 81216  4 14 40 42  0 2020-02-11 20:53:42
 9 19      0 124401256  37624 3129328    0    0 126305 61974 59829 78996  4 13 42 40  0 2020-02-11 20:53:45
 8 13      0 124397712  37624 3129172    0    0 123902 57636 58901 80852  8 16 38 38  0 2020-02-11 20:53:48
13 31      0 124396784  37624 3129480    0    0 128579 63956 60403 81836  4 14 35 46  0 2020-02-11 20:53:51
 9 21      0 124397648  37624 3129672    0    0 127524 64583 59726 80197  4 13 40 43  0 2020-02-11 20:53:54
 9 20      0 124399792  37624 3129748    0    0 125987 61569 60420 80797  7 14 41 38  0 2020-02-11 20:53:57
11 16      0 124398024  37624 3129804    0    0 125868 64863 60212 80161  4 14 40 42  0 2020-02-11 20:54:00
 8 15      0 124397216  37624 3130052    0    0 124807 57255 59225 80116  4 13 45 38  0 2020-02-11 20:54:03
 4 19      0 124205056  37652 3130100    0    0 119128 66977 59879 79828  7 14 38 41  0 2020-02-11 20:54:06
 4 19      0 124394080  37624 3130208    0    0 131055 64632 60601 83296  5 15 34 46  0 2020-02-11 20:54:09
 6 43      0 124396680  37624 3130560    0    0 132999 59464 61098 81788  4 14 36 45  0 2020-02-11 20:54:12
 5 40      0 124398624  37624 3130504    0    0 123532 67448 59045 79162  4 13 37 46  0 2020-02-11 20:54:15
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 9 15      0 124395576  37624 3130552    0    0 128424 62233 59734 80825  7 15 33 45  0 2020-02-11 20:54:18
10 33      0 124401408  37624 3130756    0    0 126732 67445 61111 82490  4 14 37 45  0 2020-02-11 20:54:21
 7 21      0 124401296  37624 3130784    0    0 129535 63933 59760 79362  4 13 41 42  0 2020-02-11 20:54:24
13 39      0 124400464  34356 3127504    0    0 133925 62669 64324 88995  8 17 29 46  0 2020-02-11 20:54:27
 5 33      0 124399360  37624 3131096    0    0 132550 60567 59757 80967  4 14 36 46  0 2020-02-11 20:54:30
 1 49      0 124401824  37624 3131164    0    0 122536 62726 59842 79359  4 13 39 44  0 2020-02-11 20:54:33
 6 45      0 124399744  37624 3131228    0    0 122364 63410 57838 77723  7 14 38 40  0 2020-02-11 20:54:36
 8 11      0 124401248  37624 3131312    0    0 120475 59808 58377 77828  4 13 42 41  0 2020-02-11 20:54:39
 6 21      0 124398184  37624 3131652    0    0 116964 64977 59139 79801  4 13 43 40  0 2020-02-11 20:54:42
15 11      0 124401384  37624 3131604    0    0 127687 60027 59882 80907  4 13 39 45  0 2020-02-11 20:54:45
 6 19      0 124394592  37624 3131620    0    0 133683 62166 61962 85438  8 16 35 42  0 2020-02-11 20:54:48
 3 20      0 124399616  37624 3131756    0    0 128847 61724 59391 80229  4 13 41 42  0 2020-02-11 20:54:51
 4 46      0 124405264  37624 3131824    0    0 125521 70476 60701 81822  4 13 36 46  0 2020-02-11 20:54:54
13 27      0 124408888  37624 3131876    0    0 129229 55990 60688 81603  7 14 40 39  0 2020-02-11 20:54:57
 8 26      0 124408216  37624 3131944    0    0 119499 65948 59170 79718  4 13 41 41  0 2020-02-11 20:55:00
12 25      0 124405672  37624 3132332    0    0 129195 61312 60344 82044  4 13 34 48  0 2020-02-11 20:55:03
10 23      0 124210816  37652 3132380    0    0 126799 65831 61118 82461  7 14 35 44  0 2020-02-11 20:55:06
 8 21      0 124399712  37624 3132548    0    0 137615 61146 61159 83494  5 15 36 44  0 2020-02-11 20:55:09
15 22      0 124401672  37624 3132980    0    0 124967 65978 60665 82507  4 14 38 44  0 2020-02-11 20:55:12
11 15      0 124404608  37624 3132912    0    0 125199 64173 58758 79477  4 12 40 44  0 2020-02-11 20:55:15
11 38      0 124398472  37624 3132820    0    0 128448 65475 61752 83514  8 15 37 41  0 2020-02-11 20:55:18
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 9 14      0 124404816  37624 3133128    0    0 123940 63076 60350 81919  4 13 41 42  0 2020-02-11 20:55:21
11 12      0 124405760  37624 3133152    0    0 122540 61619 59476 79713  4 12 44 40  0 2020-02-11 20:55:24
 8 14      0 124396832  37148 3130596    0    0 133991 63925 62224 86872  9 16 30 46  0 2020-02-11 20:55:27
 7 20      0 124396552  37624 3133512    0    0 126284 62496 61467 82779  4 13 40 42  0 2020-02-11 20:55:30
13 23      0 124401440  37624 3133576    0    0 121336 68325 59559 80243  4 13 36 47  0 2020-02-11 20:55:33
10 37      0 124403352  37624 3133752    0    0 133082 54751 61336 83134  7 14 32 46  0 2020-02-11 20:55:36
10 25      0 124394368  37624 3133756    0    0 130293 69067 62177 85088  4 14 32 49  0 2020-02-11 20:55:39
 9 33      0 124397632  37624 3134312    0    0 126151 62789 61101 82333  4 13 41 42  0 2020-02-11 20:55:42
 8 15      0 124401776  37624 3134140    0    0 128737 65885 63110 83388  4 14 33 49  0 2020-02-11 20:55:45
10 21      0 124400752  37624 3134200    0    0 126281 59528 62023 82759  7 14 41 37  0 2020-02-11 20:55:48
 2 31      0 124400552  37624 3134268    0    0 126887 68099 61250 83154  4 13 41 42  0 2020-02-11 20:55:51
 7 19      0 124402128  37624 3134328    0    0 125628 63819 60644 81667  4 12 44 40  0 2020-02-11 20:55:54
12 30      0 124395360  37308 3132852    0    0 133093 64150 63333 87971  8 16 30 47  0 2020-02-11 20:55:57
 3 27      0 124393936  37624 3134476    0    0 127408 62361 60340 82681  4 13 40 43  0 2020-02-11 20:56:00
 4 40      0 124399440  37624 3134524    0    0 126121 63310 60712 81598  4 13 42 41  0 2020-02-11 20:56:03
 2 35      0 124402784  37624 3134760    0    0 126307 63100 60455 82416  7 14 33 46  0 2020-02-11 20:56:06
 1 23      0 124401872  37624 3134832    0    0 128123 64994 61445 81439  4 13 35 48  0 2020-02-11 20:56:09
 8 21      0 124396192  37624 3135268    0    0 125751 64485 60118 81315  4 13 41 41  0 2020-02-11 20:56:12
 8 32      0 124399720  37624 3135176    0    0 128218 64432 61512 81028  4 13 38 44  0 2020-02-11 20:56:15
 4 28      0 124393504  37624 3135448    0    0 116543 62323 60933 82616  8 14 40 38  0 2020-02-11 20:56:18
 0 36      0 124398288  37624 3135500    0    0 124767 58579 60798 80524  4 13 40 43  0 2020-02-11 20:56:21
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 4 47      0 124397168  37624 3135628    0    0 126387 66435 62454 82207  4 12 40 43  0 2020-02-11 20:56:24
 3 36      0 124400608  37624 3135716    0    0 130293 60524 62929 84678  8 15 30 47  0 2020-02-11 20:56:27
 3 33      0 124401088  37624 3135932    0    0 121404 72772 62241 81928  4 14 38 44  0 2020-02-11 20:56:30
12 28      0 124400912  37624 3136000    0    0 128875 56509 62653 82879  4 13 42 41  0 2020-02-11 20:56:33
 1 45      0 124204704  37652 3136072    0    0 126187 65971 61288 82935  7 13 39 41  0 2020-02-11 20:56:36
11 19      0 124392592  37624 3136116    0    0 134405 62991 64428 86885  5 15 37 44  0 2020-02-11 20:56:39
11 25      0 124392864  37624 3136460    0    0 124311 68007 61137 82002  4 13 36 47  0 2020-02-11 20:56:42
11 36      0 124395776  37624 3136548    0    0 127585 64946 63530 82809  4 13 36 47  0 2020-02-11 20:56:45
 3 18      0 124398816  37624 3136608    0    0 127377 64603 62045 83122  7 15 32 46  0 2020-02-11 20:56:48
 6 18      0 124397896  37624 3136760    0    0 127573 69535 61173 82243  4 13 33 50  0 2020-02-11 20:56:51
 6 37      0 124396384  37624 3136856    0    0 131119 57930 61726 82514  4 13 34 49  0 2020-02-11 20:56:54
15 41      0 124384872  37024 3137076    0    0 130119 72733 64299 87243  7 16 24 52  0 2020-02-11 20:56:57
 5 31      0 124384096  37624 3137168    0    0 132723 58479 61301 83175  4 14 34 49  0 2020-02-11 20:57:00
13 16      0 124389504  37624 3137224    0    0 122761 68525 62058 83336  4 13 39 44  0 2020-02-11 20:57:03
 7 27      0 124391776  37624 3137280    0    0 131821 59152 62035 82971  7 14 26 52  0 2020-02-11 20:57:06
 7 31      0 124396456  37624 3137428    0    0 127048 68108 61225 82180  4 13 32 51  0 2020-02-11 20:57:09
10 27      0 124391424  37624 3137948    0    0 127887 62754 61390 82561  5 14 34 48  0 2020-02-11 20:57:12
 7 35      0 124394680  37624 3137912    0    0 127529 68752 62480 82002  4 13 37 46  0 2020-02-11 20:57:15
16 29      0 124381480  37624 3138048    0    0 133428 60515 63645 86241  8 16 35 41  0 2020-02-11 20:57:18
14 41      0 124387888  37624 3138080    0    0 126559 67324 61342 83109  4 14 29 53  0 2020-02-11 20:57:21
 8 29      0 124389152  37624 3138140    0    0 126660 62025 61312 81250  4 13 28 55  0 2020-02-11 20:57:24
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 7 29      0 124392352  37624 3138208    0    0 123582 68316 62369 83543  8 15 34 44  0 2020-02-11 20:57:27
 6 48      0 124392384  37624 3138404    0    0 126932 63711 60849 81729  4 14 27 55  0 2020-02-11 20:57:30
15 26      0 124393104  37624 3138468    0    0 128579 64388 62048 83051  4 13 27 55  0 2020-02-11 20:57:33
 8 22      0 124195360  37652 3138544    0    0 128856 64461 61724 84109  7 14 28 51  0 2020-02-11 20:57:36
 2 44      0 124383640  37624 3138624    0    0 132903 65958 63198 86748  5 15 26 54  0 2020-02-11 20:57:39
 7 32      0 124284936  37624 3139008    0    0 128796 64978 62140 84558  5 14 29 51  0 2020-02-11 20:57:42
 7 42      0 124248976  37624 3138960    0    0 128044 64555 66259 94658  8 16 28 48  0 2020-02-11 20:57:45
 6 42      0 124247248  37624 3139028    0    0 126722 61781 66133 92593 11 18 26 45  0 2020-02-11 20:57:48
12 24      0 124205968  37624 3139096    0    0 124184 67157 61823 87301  7 14 37 42  0 2020-02-11 20:57:51
 6 40      0 124212016  37624 3139152    0    0 127247 62224 64882 89946  8 15 32 45  0 2020-02-11 20:57:54
 4 53      0 124424272  37084 3139124    0    0 131267 69207 63489 88422  8 17 24 51  0 2020-02-11 20:57:57
 6 40      0 124425832  37624 3139236    0    0 129435 62429 62299 84310  4 14 32 50  0 2020-02-11 20:58:00
 5 52      0 124427880  37624 3139272    0    0 127991 65233 62225 83436  4 13 32 50  0 2020-02-11 20:58:03
 0 41      0 124429968  37624 3139396    0    0 127437 64953 61589 83724  7 15 29 49  0 2020-02-11 20:58:06
 2 41      0 124429416  37624 3139460    0    0 126894 66011 61347 81205  4 14 27 56  0 2020-02-11 20:58:09
 5 40      0 124426896  37624 3139832    0    0 129347 62567 59998 81896  4 13 39 44  0 2020-02-11 20:58:12
 2 39      0 124431248  37624 3139996    0    0 124971 68665 62755 83943  4 13 31 51  0 2020-02-11 20:58:15
 2 52      0 124424768  37624 3140092    0    0 135415 63783 62877 87138  8 16 28 48  0 2020-02-11 20:58:18
 4 30      0 124427936  37624 3140136    0    0 126199 68353 61191 82675  4 13 35 48  0 2020-02-11 20:58:21
29 23      0 124429128  37624 3140192    0    0 128665 62953 62309 82505  4 13 31 52  0 2020-02-11 20:58:24
10 35      0 124431840  37624 3140472    0    0 126779 67211 63109 85762  8 15 23 55  0 2020-02-11 20:58:27
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
13 21      0 124429728  37624 3140688    0    0 129407 64757 62770 85252  4 14 33 49  0 2020-02-11 20:58:30
 3 13      0 124429792  37624 3140764    0    0 127195 64285 61745 84494  4 13 30 52  0 2020-02-11 20:58:33
13 33      0 124232608  37652 3140840    0    0 122180 66880 61575 83888  7 14 37 42  0 2020-02-11 20:58:36
20  9      0 124424528  37624 3140960    0    0 132556 61499 63901 86700  5 16 28 52  0 2020-02-11 20:58:39
18 33      0 124424160  37624 3141312    0    0 128618 62389 62593 83926  4 14 37 45  0 2020-02-11 20:58:42
 4 14      0 124428272  37624 3141268    0    0 126879 67237 61768 81142  4 13 38 46  0 2020-02-11 20:58:45
 9 14      0 124421888  37624 3141336    0    0 120513 64787 61072 80543  7 14 30 48  0 2020-02-11 20:58:48
12 17      0 124428328  37624 3141524    0    0 126073 65060 62038 82975  4 13 36 47  0 2020-02-11 20:58:51
16 23      0 124427824  37624 3141572    0    0 127663 61097 61683 82528  4 13 32 51  0 2020-02-11 20:58:54
18 33      0 124421696  37124 3141644    0    0 131190 69386 63548 86478  8 15 30 47  0 2020-02-11 20:58:57
12 23      0 124422440  37624 3141764    0    0 128704 61570 59984 81575  4 13 30 53  0 2020-02-11 20:59:00
12 36      0 124426128  37624 3141816    0    0 127716 64619 62989 84384  4 13 32 50  0 2020-02-11 20:59:03
16 39      0 124426800  37624 3141868    0    0 128829 62603 60079 81003  7 14 31 48  0 2020-02-11 20:59:06
 7 23      0 124427824  37624 3141928    0    0 125702 69501 59767 78579  4 13 29 53  0 2020-02-11 20:59:09
11 19      0 124425088  37624 3142304    0    0 120719 66692 61190 82377  4 13 43 40  0 2020-02-11 20:59:12
19 30      0 124428544  37624 3142248    0    0 127582 61616 60832 80653  4 13 37 47  0 2020-02-11 20:59:15
 3 28      0 124420720  37624 3142368    0    0 135579 64987 63744 87268  8 16 28 48  0 2020-02-11 20:59:18
 5 35      0 124425208  37624 3142604    0    0 125076 66485 62236 81983  4 14 31 50  0 2020-02-11 20:59:21
 9 21      0 124424984  37624 3142660    0    0 128196 65813 61750 81562  4 13 33 50  0 2020-02-11 20:59:24
 3 24      0 124427360  37624 3142860    0    0 125272 66661 62638 83644  8 15 35 43  0 2020-02-11 20:59:27
 0 58      0 124424384  37624 3143112    0    0 130308 59599 61960 83144  5 14 33 49  0 2020-02-11 20:59:30
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 7 21      0 124425136  37624 3143188    0    0 122515 74834 60618 81068  4 13 35 49  0 2020-02-11 20:59:33
 0 43      0 124230408  33512 3143648    0    0 134805 56814 60970 82504  7 14 36 43  0 2020-02-11 20:59:36
 1 51      0 124420400  37624 3143336    0    0 128713 69126 63347 85348  5 15 31 50  0 2020-02-11 20:59:39
 0 53      0 124420016  37624 3143660    0    0 133356 57947 60646 82405  4 14 34 48  0 2020-02-11 20:59:42
 7 31      0 124416992  37624 3143604    0    0 123668 70859 60667 81545  4 13 30 53  0 2020-02-11 20:59:45
 9 33      0 124424448  37624 3143680    0    0 131556 58323 61824 84013  7 15 29 49  0 2020-02-11 20:59:48
 5 47      0 124425424  37624 3143748    0    0 112377 70996 57892 78040  4 12 40 44  0 2020-02-11 20:59:51
 7 40      0 124425024  37624 3143792    0    0 130844 61512 61312 82823  4 13 31 52  0 2020-02-11 20:59:54
 6 45      0 124423472  37416 3143796    0    0 131272 63421 64012 88227  8 16 30 47  0 2020-02-11 20:59:57
 6 45      0 124425232  37624 3144220    0    0 128814 66077 61272 83427  5 14 32 50  0 2020-02-11 21:00:00
 3 21      0 124420264  37624 3146176    0    0 125796 67909 62194 84122  4 14 33 49  0 2020-02-11 21:00:03
 2 42      0 124417824  37624 3146328    0    0 131359 59187 61304 83088  7 14 31 47  0 2020-02-11 21:00:06
10 18      0 124417304  37624 3146504    0    0 115468 67128 58288 77607  4 12 47 37  0 2020-02-11 21:00:09
 7 45      0 124356752  37624 3146992    0    0 127456 60929 61094 81835  5 14 37 44  0 2020-02-11 21:00:12
 5 46      0 124418400  37624 3146916    0    0 124407 68123 60812 82379  5 14 35 46  0 2020-02-11 21:00:15
 3 38      0 124419784  37624 3146920    0    0 137207 60664 62760 86861  8 16 29 47  0 2020-02-11 21:00:18
 0 42      0 124424000  37624 3147060    0    0 125831 68337 61100 83146  4 13 34 48  0 2020-02-11 21:00:21
 3 36      0 124424488  37624 3147128    0    0 119415 62716 58928 79035  4 12 37 47  0 2020-02-11 21:00:24
 5 30      0 124427040  37624 3147184    0    0 124875 68449 61243 83696  8 15 32 46  0 2020-02-11 21:00:27
 1 40      0 124424448  37624 3147468    0    0 131226 60801 61507 83863  4 14 36 45  0 2020-02-11 21:00:30
 1 48      0 124426240  37624 3147508    0    0 125419 65899 60197 82536  4 14 32 50  0 2020-02-11 21:00:33
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 5 35      0 124228656  37652 3147796    0    0 128475 61160 59840 81779  7 15 31 47  0 2020-02-11 21:00:36
 1 42      0 124420488  37624 3147908    0    0 130272 70622 60514 84527  5 15 33 47  0 2020-02-11 21:00:39
 5 32      0 124416656  37624 3148264    0    0 127988 61611 62081 84277  4 14 36 46  0 2020-02-11 21:00:42
 5 42      0 124411216  37624 3148160    0    0 127252 66805 59458 80439  4 13 33 50  0 2020-02-11 21:00:45
 1 56      0 124423200  37624 3148196    0    0 127260 62693 60683 82937  7 15 34 43  0 2020-02-11 21:00:48
12 10      0 124418640  37624 3148340    0    0 131526 66226 63179 87642  5 15 31 49  0 2020-02-11 21:00:51
 4 29      0 124421888  37624 3148392    0    0 131865 62308 59148 80937  4 13 38 45  0 2020-02-11 21:00:54
 5 11      0 124424992  37624 3148452    0    0 123985 66461 60531 81748  7 14 42 37  0 2020-02-11 21:00:57
 9 29      0 124422336  37624 3148520    0    0 127545 66349 61657 83700  4 14 32 49  0 2020-02-11 21:01:00
15 21      0 124422288  37624 3148604    0    0 129387 63464 59287 80357  4 13 35 47  0 2020-02-11 21:01:03
 4 27      0 124228856  28368 3150544    0    0 124567 66852 59438 80820  7 14 38 42  0 2020-02-11 21:01:06
 7 24      0 124415792  37624 3148820    0    0 132108 65417 61940 84784  5 15 31 50  0 2020-02-11 21:01:09
 8 29      0 124416672  37624 3149292    0    0 129002 64320 60982 82347  4 13 38 44  0 2020-02-11 21:01:12
18 30      0 124407664  37624 3149272    0    0 128871 65151 59844 81137  4 13 36 46  0 2020-02-11 21:01:15
 1  1      0 125229104  37576 3146520    0    0 100865 55637 50933 70833  7 13 44 36  0 2020-02-11 21:01:18
 0  0      0 125455600  37624 3145784    0    0  2858  7486 3418 15746  1  1 98  0  0 2020-02-11 21:01:21
 0  0      0 125456784  37624 3145688    0    0  2826  1588 1702 13777  0  1 99  0  0 2020-02-11 21:01:24
 0  0      0 125451072  37624 3145068    0    0  8318  1731 3862 21858  3  2 91  3  0 2020-02-11 21:01:27
 0  0      0 125455912  37624 3145872    0    0  2905  1102 2148 14772  1  1 98  0  0 2020-02-11 21:01:30
 0  0      0 125457328  37624 3145948    0    0  2856   950 1662 13901  1  1 99  0  0 2020-02-11 21:01:33
 2  0      0 125457008  37624 3145964    0    0  1607  1179 2092 15385  3  1 96  0  0 2020-02-11 21:01:36
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 2  1      0 125453008  37652 3145948    0    0  3435  1123 1931 14621  1  1 98  0  0 2020-02-11 21:01:39
 1  0      0 125448544  37624 3146140    0    0  8987   980 2530 19208  1  2 95  3  0 2020-02-11 21:01:42
 9  0      0 125431456  37624 3146196    0    0  1535  1163 1769 14348  0  1 99  0  0 2020-02-11 21:01:45
 1  0      0 125442536  37624 3146156    0    0  2966  1844 2888 15871  3  2 95  0  0 2020-02-11 21:01:48
 2  0      0 125443200  37624 3146224    0    0  2831   981 1765 14402  1  1 98  0  0 2020-02-11 21:01:51
 1  0      0 125443688  37624 3146244    0    0  1497  1216 1675 13706  0  1 99  0  0 2020-02-11 21:01:54
 1  1      0 125435416  37624 3146312    0    0  9644  1214 2913 20097  3  2 92  3  0 2020-02-11 21:01:57
 1  0      0 125392992  37624 3146456    0    0  4374  3950 4512 17505  3  2 95  1  0 2020-02-11 21:02:00
 0  2      0 125394768  37624 3146612    0    0  4779  3180 3864 16510  1  1 97  1  0 2020-02-11 21:02:03
 2  0      0 125394304  37624 3146864    0    0  3973  2701 6053 18734  3  2 94  1  0 2020-02-11 21:02:06
