procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  0      0 529405952  58464 3620460    0    0   167   163 1200 14555  0  0 100  0  0 2020-02-20 10:42:09
 0  0      0 529413504  58464 3620492    0    0    64   331 1208 15065  0  0 99  0  0 2020-02-20 10:42:12
 5  0      0 529414624  58464 3620532    0    0   214   220 1503 14609  1  0 99  0  0 2020-02-20 10:42:15
 0  0      0 529415616  58464 3620664    0    0   201   298 1444 15406  0  1 99  0  0 2020-02-20 10:42:18
 0  0      0 529415968  58464 3620848    0    0    63   145 1114 14388  0  0 99  0  0 2020-02-20 10:42:21
 2  0      0 529377856  58464 3620856    0    0    63   269 1210 14872  0  0 99  0  0 2020-02-20 10:42:24
 0  1      0 529404128  58464 3621312    0    0 11095   204 4837 24131  1  1 97  1  0 2020-02-20 10:42:27
 1  0      0 529416480  58464 3621216    0    0   844  4417 2841 16087  1  0 98  0  0 2020-02-20 10:42:30
 0  0      0 529423648  58464 3620828    0    0  2145   254 1777 16618  0  0 99  0  0 2020-02-20 10:42:33
 0  0      0 529423808  58464 3621256    0    0   248   369 1679 15319  1  1 98  0  0 2020-02-20 10:42:36
 0  0      0 529427840  58464 3621268    0    0    80   193 1395 14920  0  0 100  0  0 2020-02-20 10:42:39
 0  0      0 529428192  58464 3621564    0    0   139   413 1270 14991  0  0 99  0  0 2020-02-20 10:42:42
 3  0      0 529414624  58464 3621568    0    0 10983   399 4688 22982  1  1 97  1  0 2020-02-20 10:42:45
 0  0      0 529416992  58464 3621792    0    0   164   444 1493 15412  0  1 99  0  0 2020-02-20 10:42:48
 0  0      0 529424224  58464 3621764    0    0    68   185 1214 14468  0  0 99  0  0 2020-02-20 10:42:51
 2  0      0 529387264  58464 3621776    0    0   149   407 1284 14775  0  0 99  0  0 2020-02-20 10:42:54
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 1  0      0 529420096  58464 3622112    0    0   201   285 2121 16058  1  1 99  0  0 2020-02-20 10:42:57
 1  0      0 529426944  58464 3621972    0    0    89   844 2071 15163  0  0 99  0  0 2020-02-20 10:43:00
 0  0      0 529425824  58464 3622000    0    0   121   289 1497 15426  0  0 99  0  0 2020-02-20 10:43:03
 1  1      0 529413440  58464 3622184    0    0 10979   341 4974 23752  1  1 97  1  0 2020-02-20 10:43:06
 1  0      0 529419808  58464 3622204    0    0  5118  3785 4968 18346  1  0 99  0  0 2020-02-20 10:43:09
 0  0      0 529420416  58464 3622224    0    0  7120  2223 5942 19128  1  1 99  0  0 2020-02-20 10:43:12
