Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/11/2020 	_x86_64_	(32 CPU)

02/11/2020 11:54:06 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.21    0.00    6.44   11.72    0.00   78.63

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdae              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.67    0.67    3.67   1.67   0.50
dm-15             0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    1.89    0.83    4.00   1.89   0.57
sdah              0.00     0.00    0.00   53.33     0.00     0.36    13.91     0.38    7.10    0.00    7.10   3.47  18.50
dm-16             0.00     0.00    0.00   53.33     0.00     0.36    13.91     0.39    7.24    0.00    7.24   3.50  18.67
sdai              0.00     0.00    0.00  135.33     0.00     1.24    18.77     1.43   10.59    0.00   10.59   4.83  65.30
dm-17             0.00     0.00    0.00  135.33     0.00     1.24    18.77     1.45   10.75    0.00   10.75   4.85  65.60
sdaj              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    6.00    0.00    6.00   6.00   0.20
dm-19             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    7.00    0.00    7.00   7.00   0.23

02/11/2020 11:57:00 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           9.89    0.00   20.41   44.57    0.00   25.12

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdc               0.00     0.00    0.00  104.33     0.00     0.59    11.53     0.73    6.97    0.00    6.97   2.58  26.97
sde               0.00     0.00    2.00  254.00     0.01     1.59    12.84     1.43    5.59    0.33    5.63   3.16  80.83
sdd               0.00     0.00   65.67    2.33     0.30     0.00     9.10     0.02    0.24    0.14    3.00   0.23   1.57
sdf               0.00     0.00    6.67    0.33     2.47     0.00   721.62     0.01    0.76    0.60    4.00   0.38   0.27
sdh               0.00     0.00    1.33    0.00     0.01     0.00     8.00     0.00    2.75    2.75    0.00   2.75   0.37
sdg               0.00     0.00   26.00  247.00     0.31     1.62    14.42     1.72    6.30    0.12    6.95   3.23  88.30
sdi               0.00     0.00   25.33    0.33     0.10     0.00     8.00     0.06    2.42    2.39    4.00   2.38   6.10
sdj               0.00     0.00   25.33    0.00     0.10     0.00     8.00     0.06    2.43    2.43    0.00   2.43   6.17
sdl               0.00     0.00   19.33    0.33     0.08     0.00     8.00     0.05    2.68    2.67    3.00   2.64   5.20
sdk               0.00     0.00 11813.00 3435.33    92.23    28.09    16.16    56.14    3.67    3.66    3.72   0.07 100.13
sdm               0.00     0.00    1.33    0.00     0.01     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.27
sdq               0.00     0.00    1.33    0.00     0.01     0.00     8.00     0.00    2.50    2.50    0.00   2.50   0.33
sdn               0.00     0.00    1.33    0.33     0.01     0.00     8.00     0.00    2.80    2.75    3.00   2.80   0.47
sdp               0.00     0.00    1.33    0.00     0.01     0.00     8.00     0.00    2.50    2.50    0.00   2.50   0.33
sdo               0.00     0.00    1.33    0.00     0.01     0.00     8.00     0.00    2.50    2.50    0.00   2.50   0.33
sdr               0.00     0.00    1.33    0.00     0.01     0.00     8.00     0.00    2.25    2.25    0.00   2.25   0.30
sda               0.00     0.00    0.00   10.00     0.00     0.08    16.27     0.11   11.20    0.00   11.20   3.67   3.67
dm-0              0.00     0.00    0.00  104.33     0.00     0.59    11.53     0.72    6.95    0.00    6.95   2.57  26.77
sds               0.00     0.00    1.33 1720.00     0.02    14.25    16.98    13.78    8.00    4.50    8.01   0.19  33.17
dm-1              0.00     0.00    1.33 1720.00     0.02    14.25    16.98    30.10   17.49    4.75   17.50   0.19  33.23
sdt               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdu               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00    0.33    0.00     0.00     0.00     1.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-4              0.00     0.00    0.33    0.00     0.00     0.00     1.00     0.00    3.00    3.00    0.00   3.00   0.10
sdw               0.00     0.00   25.33    1.00     0.11     0.00     8.24     0.03    1.06    0.93    4.33   0.96   2.53
dm-5              0.00     0.00   25.33    1.00     0.11     0.00     8.24     0.03    1.23    1.11    4.33   1.11   2.93
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdae              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00   24.67    1.00     0.11     0.00     8.43     0.03    1.30    1.19    4.00   1.21   3.10
dm-15             0.00     0.00   24.67    1.00     0.11     0.00     8.43     0.04    1.39    1.28    4.00   1.29   3.30
sdah              0.00     0.00    0.00  247.33     0.00     1.62    13.39     1.54    6.20    0.00    6.20   3.27  80.97
dm-16             0.00     0.00    0.00  247.33     0.00     1.62    13.39     1.57    6.34    0.00    6.34   3.31  81.90
sdai              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-17             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaj              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    8.00    0.00    8.00   8.00   0.27
dm-19             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    8.00    0.00    8.00   8.00   0.27

02/11/2020 11:57:03 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           7.06    0.00   19.67   48.02    0.00   25.26

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdc               0.00     0.00    0.00   13.67     0.00     0.10    15.02     0.06    4.59    0.00    4.59   1.88   2.57
sde               0.00     0.00    2.00  371.33     0.22     2.61    15.53     2.13    5.70    0.67    5.72   2.23  83.33
sdd               0.00     0.00    4.67    2.33     0.00     0.00     2.00     0.01    1.14    0.21    3.00   1.14   0.80
sdf               0.00     0.00    0.67    0.33     0.00     0.00     8.00     0.00    1.33    0.50    3.00   1.33   0.13
sdh               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.13
sdg               0.00     0.00    3.00  121.33     1.13     0.70    30.11     0.78    6.33    0.89    6.46   3.17  39.37
sdi               0.00     0.00    0.67    0.33     0.00     0.00     8.00     0.00    2.67    2.50    3.00   2.67   0.27
sdj               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.13
sdl               0.00     0.00    6.67    0.33     0.03     0.00     8.00     0.02    2.33    2.30    3.00   2.10   1.47
sdk               0.00     0.00 12147.67 3687.00    94.94    38.39    17.24    61.70    3.89    3.76    4.32   0.06 100.00
sdm               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.20
sdq               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.20
sdn               0.00     0.00    0.67    0.33     0.00     0.00     8.00     0.00    2.33    2.00    3.00   2.33   0.23
sdp               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    2.50    2.50    0.00   2.50   0.17
sdo               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    2.50    2.50    0.00   2.50   0.17
sdr               0.00     0.00    0.67    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.20
sda               0.00     0.00    0.00   30.67     0.00     0.18    11.92     1.65   53.74    0.00   53.74   6.20  19.00
dm-0              0.00     0.00    0.00   13.67     0.00     0.10    15.02     0.06    4.61    0.00    4.61   1.90   2.60
sds               0.00     0.00    2.00 1794.67     0.03    14.58    16.65    16.56    9.18    6.00    9.18   0.21  38.30
dm-1              0.00     0.00    1.67 1790.67     0.03    14.58    16.68    37.20   20.51    8.20   20.53   0.21  38.23
sdt               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.07
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdu               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    8.00    8.00    0.00   8.00   0.27
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdw               0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    2.00    1.00    4.33   2.00   0.67
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.44    1.50    4.33   2.33   0.70
sdx               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    5.00    5.00    0.00   5.00   0.17
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdac              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdae              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    6.00    6.00    0.00   6.00   0.20
dm-14             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00    2.33    1.00     0.00     0.00     1.70     0.01    2.10    1.43    3.67   2.10   0.70
dm-15             0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.22    1.50    3.67   2.22   0.67
sdah              0.00     0.00    0.33  258.33     0.00     1.65    13.07     1.89    7.31    0.00    7.32   3.57  92.33
dm-16             0.00     0.00    0.00  258.33     0.00     1.65    13.07     1.93    7.45    0.00    7.45   3.60  92.90
sdai              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    1.00    1.00    0.00   1.00   0.03
dm-17             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaj              0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.33    0.33     0.00     0.01    20.00     0.00    3.50    1.00    6.00   3.50   0.23
dm-19             0.00     0.00    0.00    0.33     0.00     0.01    32.00     0.00    6.00    0.00    6.00   6.00   0.20

02/11/2020 11:57:06 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           5.87    0.00   17.06   48.48    0.00   28.58

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdc               0.00     0.00    0.00   32.33     0.00     0.51    32.49     0.81   25.08    0.00   25.08   1.25   4.03
sde               0.00     0.00    4.33  330.33     1.54     2.11    22.35     2.01    6.00    0.77    6.07   2.59  86.80
sdd               0.00     0.00    4.00    2.33     0.00     0.00     1.37     0.01    1.32    0.17    3.29   1.32   0.83
sdf               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    4.00    0.00    4.00   4.00   0.13
sdh               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdg               0.00     0.00    2.33  179.00     1.13     1.12    25.46     1.10    6.07    0.86    6.14   3.22  58.40
sdi               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdj               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdl               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    5.00    0.00    5.00   5.00   0.17
sdk               0.00     0.00 11558.00 3646.67    90.33    29.93    16.20    59.94    3.94    3.85    4.23   0.07 100.00
sdm               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdq               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdn               0.00     0.00    0.00    0.33     0.00     0.00     8.00     0.00    3.00    0.00    3.00   3.00   0.10
sdp               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdo               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdr               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sda               0.00     0.00    0.00   11.33     0.00     0.10    18.35     0.16   13.97    0.00   13.97   2.94   3.33
dm-0              0.00     0.00    0.00   32.33     0.00     0.51    32.49     0.81   25.07    0.00   25.07   1.24   4.00
sds               0.00     0.00    1.33 1794.00     0.02    14.70    16.80    18.40   10.29    5.25   10.30   0.22  39.67
dm-1              0.00     0.00    1.33 1798.00     0.02    14.70    16.76    43.71   24.51    5.25   24.52   0.22  39.73
sdt               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdu               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdw               0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.44    1.50    4.33   2.44   0.73
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.78    1.67    5.00   2.78   0.83
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-9              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdab              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-10             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdac              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-11             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdad              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-12             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdae              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-13             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaf              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-14             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdag              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    3.00    2.67    3.67   3.00   0.90
dm-15             0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    3.00    2.67    3.67   3.00   0.90
sdah              0.00     0.00    0.00   67.00     0.00     0.37    11.36     0.47    7.11    0.00    7.11   3.64  24.37
dm-16             0.00     0.00    0.00   67.00     0.00     0.37    11.36     0.48    7.23    0.00    7.23   3.66  24.50
sdai              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-17             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaj              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-18             0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdak              0.00     0.00    0.00  192.67     0.00     1.21    12.89     1.30    6.74    0.00    6.74   3.35  64.47
dm-19             0.00     0.00    0.00  192.67     0.00     1.21    12.89     1.33    6.88    0.00    6.88   3.38  65.07

02/11/2020 11:57:09 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           6.08    0.00   17.25   50.74    0.00   25.93

Device:         rrqm/s   wrqm/s     r/s     w/s    rMB/s    wMB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdb               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdc               0.00     0.00    0.00    5.00     0.00     0.02     8.00     0.01    3.00    0.00    3.00   2.60   1.30
sde               0.00     0.00    7.00   18.00     2.67     0.14   230.17     0.11    4.53    0.48    6.11   2.35   5.87
sdd               0.00     0.00    4.33    2.33     0.00     0.00     1.70     0.01    1.10    0.08    3.00   1.10   0.73
sdf               0.00     0.00    0.33  440.33     0.00     2.82    13.12     3.19    7.23    0.00    7.24   2.04  89.73
sdh               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdg               0.00     0.00    0.33   32.33     0.00     0.21    13.27     0.21    6.36    0.00    6.42   3.29  10.73
sdi               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.00    2.50    2.00    3.00   2.50   0.17
sdj               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdl               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.00    3.00    3.00    3.00   3.00   0.20
sdk               0.00     0.00 12289.33 3532.67    96.24    28.76    16.18    63.04    3.99    3.86    4.42   0.06 100.00
sdm               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdq               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    3.00    3.00    0.00   3.00   0.10
sdn               0.00     0.00    0.33    0.33     0.00     0.00     8.00     0.00    3.00    3.00    3.00   3.00   0.20
sdp               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.07
sdo               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    2.00    2.00    0.00   2.00   0.07
sdr               0.00     0.00    0.33    0.00     0.00     0.00     8.00     0.00    4.00    4.00    0.00   4.00   0.13
sda               0.00     0.00    0.00    3.67     0.00     0.03    15.27     0.03    7.82    0.00    7.82   5.36   1.97
dm-0              0.00     0.00    0.00    5.00     0.00     0.02     8.00     0.01    3.00    0.00    3.00   2.60   1.30
sds               0.00     0.00    1.33 1818.00     0.02    14.86    16.75    15.46    8.50    3.75    8.50   0.20  35.53
dm-1              0.00     0.00    1.33 1818.00     0.02    14.86    16.75    34.36   18.87    3.75   18.88   0.20  35.60
sdt               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdu               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdv               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdw               0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.22    1.17    4.33   2.22   0.67
dm-5              0.00     0.00    2.00    1.00     0.00     0.00     1.00     0.01    2.33    1.33    4.33   2.33   0.70
sdx               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-6              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdy               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdz               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
dm-8              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
